,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,354,304,354,(X)
Estimate Households By Type Total Households Married-Couple Household,336,316,94.9,13.1
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,7,15,2.0,4.7
Estimate Households By Type Total Households Cohabiting Couple Household,0,13,0.0,10.7
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,0,13,0.0,10.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",18,31,5.1,13.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",0,13,0.0,10.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",0,13,0.0,10.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",0,13,0.0,10.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",0,13,0.0,10.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",0,13,0.0,10.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",0,13,0.0,10.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",0,13,0.0,10.7
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,41,46,11.6,21.1
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,282,319,79.7,30.1
Estimate Households By Type Total Households Average Household Size,2.55,0.65,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.40,0.42,(X),(X)
Estimate Relationship Population In Households,903,646,903,(X)
Estimate Relationship Population In Households Householder,354,304,39.2,9.1
Estimate Relationship Population In Households Spouse,361,357,40.0,15.7
Estimate Relationship Population In Households Unmarried Partner,0,13,0.0,4.3
Estimate Relationship Population In Households Child,96,66,10.6,11.0
Estimate Relationship Population In Households Other Relatives,40,47,4.4,7.6
Estimate Relationship Population In Households Other Nonrelatives,52,68,5.8,9.1
Estimate Marital Status Males 15 Years And Over,401,292,401,(X)
Estimate Marital Status Males 15 Years And Over Never Married,53,67,13.2,22.6
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",348,306,86.8,22.6
Estimate Marital Status Males 15 Years And Over Separated,0,13,0.0,9.5
Estimate Marital Status Males 15 Years And Over Widowed,0,13,0.0,9.5
Estimate Marital Status Males 15 Years And Over Divorced,0,13,0.0,9.5
Estimate Marital Status Females 15 Years And Over,462,346,462,(X)
Estimate Marital Status Females 15 Years And Over Never Married,74,62,16.0,20.1
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",388,347,84.0,20.1
Estimate Marital Status Females 15 Years And Over Separated,0,13,0.0,8.3
Estimate Marital Status Females 15 Years And Over Widowed,0,13,0.0,8.3
Estimate Marital Status Females 15 Years And Over Divorced,0,13,0.0,8.3
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,0,13,0,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,13,-666666666.0,-222222222.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,382,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",0,324,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,950,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",0,421,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,672,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,13,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,87,89,87,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",0,13,0.0,34.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,0,13,0.0,34.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),24,39,27.6,41.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),30,46,34.5,34.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,33,46,37.9,44.8
Estimate Educational Attainment Population 25 Years And Over,807,637,807,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,0,13,0.0,4.8
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",33,38,4.1,6.7
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),35,45,4.3,7.4
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",34,38,4.2,7.1
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,18,31,2.2,4.7
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,585,630,72.5,31.4
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,102,106,12.6,17.2
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,774,634,95.9,6.7
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,687,641,85.1,20.2
Estimate Veteran Status Civilian Population 18 Years And Over,833,641,833,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,33,38,4.0,6.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,903,646,903,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,46,46,5.1,6.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,70,90,70,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,18,33,25.7,31.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,496,332,496,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,7,15,1.4,3.2
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,337,331,337,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,21,28,6.2,12.3
Estimate Residence 1 Year Ago Population 1 Year And Over,903,646,903,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,841,660,93.1,10.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),62,67,6.9,10.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,44,43,4.9,6.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,44,43,4.9,6.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,0,13,0.0,4.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,0,13,0.0,4.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,0,13,0.0,4.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,18,30,2.0,4.4
Estimate Place Of Birth Total Population,903,646,903,(X)
Estimate Place Of Birth Total Population Native,850,652,94.1,8.8
Estimate Place Of Birth Total Population Native Born In United States,796,672,88.2,17.9
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,707,667,78.3,26.6
Estimate Place Of Birth Total Population Native Born In United States Different State,89,94,9.9,13.0
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",54,69,6.0,10.7
Estimate Place Of Birth Total Population Foreign Born,53,59,5.9,8.8
Estimate U.S. Citizenship Status Foreign-Born Population,53,59,53,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,35,46,66.0,48.2
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,18,31,34.0,48.2
Estimate Year Of Entry Population Born Outside The United States,107,110,107,(X)
