,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,93,78,93,(X)
Estimate Households By Type Total Households Married-Couple Household,31,40,33.3,40.0
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,0,13,0.0,33.4
Estimate Households By Type Total Households Cohabiting Couple Household,0,13,0.0,33.4
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,0,13,0.0,33.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",0,13,0.0,33.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",0,13,0.0,33.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",0,13,0.0,33.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",0,13,0.0,33.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",62,66,66.7,40.0
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",0,13,0.0,33.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",0,13,0.0,33.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",0,13,0.0,33.4
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,19,30,20.4,34.1
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,74,73,79.6,34.1
Estimate Households By Type Total Households Average Household Size,2.95,0.73,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.95,0.73,(X),(X)
Estimate Relationship Population In Households,274,243,274,(X)
Estimate Relationship Population In Households Householder,93,78,33.9,8.8
Estimate Relationship Population In Households Spouse,31,39,11.3,17.0
Estimate Relationship Population In Households Unmarried Partner,0,13,0.0,13.6
Estimate Relationship Population In Households Child,55,81,20.1,19.4
Estimate Relationship Population In Households Other Relatives,95,98,34.7,17.3
Estimate Relationship Population In Households Other Nonrelatives,0,13,0.0,13.6
Estimate Marital Status Males 15 Years And Over,36,41,36,(X)
Estimate Marital Status Males 15 Years And Over Never Married,5,4,13.9,22.4
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",31,40,86.1,22.4
Estimate Marital Status Males 15 Years And Over Separated,0,13,0.0,54.8
Estimate Marital Status Males 15 Years And Over Widowed,0,13,0.0,54.8
Estimate Marital Status Males 15 Years And Over Divorced,0,13,0.0,54.8
Estimate Marital Status Females 15 Years And Over,227,227,227,(X)
Estimate Marital Status Females 15 Years And Over Never Married,98,99,43.2,24.2
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",31,39,13.7,26.2
Estimate Marital Status Females 15 Years And Over Separated,0,13,0.0,16.1
Estimate Marital Status Females 15 Years And Over Widowed,43,63,18.9,15.1
Estimate Marital Status Females 15 Years And Over Divorced,55,81,24.2,19.1
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,0,13,0,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,13,-666666666.0,-222222222.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,322,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",0,322,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,440,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",-666666666,-222222222,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,508,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,-666666666.0,-222222222.0
