Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,9477,394,9477,(X)
Estimate Households By Type Total Households Married-Couple Household,5913,335,62.4,3.9
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,2526,196,26.7,2.6
Estimate Households By Type Total Households Cohabiting Couple Household,429,133,4.5,1.4
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,198,104,2.1,1.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",1518,273,16.0,2.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",124,76,1.3,0.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",1032,261,10.9,2.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",337,108,3.6,1.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",1617,353,17.1,3.3
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",257,98,2.7,1.0
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",959,312,10.1,3.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",648,296,6.8,3.0
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,3297,226,34.8,3.1
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,2936,436,31.0,3.8
Estimate Households By Type Total Households Average Household Size,2.71,0.09,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.17,0.10,(X),(X)
Estimate Relationship Population In Households,25719,513,25719,(X)
Estimate Relationship Population In Households Householder,9477,394,36.8,1.3
Estimate Relationship Population In Households Spouse,5854,308,22.8,1.2
Estimate Relationship Population In Households Unmarried Partner,438,139,1.7,0.5
Estimate Relationship Population In Households Child,8646,442,33.6,1.7
Estimate Relationship Population In Households Other Relatives,946,214,3.7,0.8
Estimate Relationship Population In Households Other Nonrelatives,358,145,1.4,0.6
Estimate Marital Status Males 15 Years And Over,10528,475,10528,(X)
Estimate Marital Status Males 15 Years And Over Never Married,3081,426,29.3,3.3
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",6207,345,59.0,3.5
Estimate Marital Status Males 15 Years And Over Separated,74,53,0.7,0.5
Estimate Marital Status Males 15 Years And Over Widowed,304,103,2.9,1.0
Estimate Marital Status Males 15 Years And Over Divorced,862,210,8.2,1.9
Estimate Marital Status Females 15 Years And Over,10074,481,10074,(X)
Estimate Marital Status Females 15 Years And Over Never Married,2329,328,23.1,2.8
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",5974,302,59.3,3.3
Estimate Marital Status Females 15 Years And Over Separated,31,28,0.3,0.3
Estimate Marital Status Females 15 Years And Over Widowed,828,326,8.2,3.1
Estimate Marital Status Females 15 Years And Over Divorced,912,158,9.1,1.5
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,187,76,187,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",14,23,7.5,12.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",5,9,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",33,13,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,28,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",59,34,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",26,16,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,360,146,360,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,156,117,43.3,24.5
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,20,0.0,7.4
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,17,26,4.7,7.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,46,51,12.8,13.6
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,93,100,25.8,23.5
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,156,117,156,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,38,28,24.4,16.3
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,130,107,83.3,26.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School,7091,510,7091,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",327,158,4.6,2.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,408,122,5.8,1.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),3114,381,43.9,3.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),1890,237,26.7,3.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,1352,223,19.1,3.0
Estimate Educational Attainment Population 25 Years And Over,17289,599,17289,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,187,96,1.1,0.5
