Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,209,58,209,(X)
Estimate Households By Type Total Households Married-Couple Household,94,36,45.0,13.2
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,25,17,12.0,7.3
Estimate Households By Type Total Households Cohabiting Couple Household,15,15,7.2,6.6
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,5,9,2.4,4.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",57,31,27.3,11.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",0,13,0.0,17.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",45,25,21.5,10.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",23,16,11.0,7.2
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",43,23,20.6,9.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",2,3,1.0,1.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",30,18,14.4,7.6
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",18,12,8.6,5.6
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,33,20,15.8,9.1
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,90,32,43.1,13.0
Estimate Households By Type Total Households Average Household Size,2.31,0.39,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.97,0.56,(X),(X)
Estimate Relationship Population In Households,483,158,483,(X)
Estimate Relationship Population In Households Householder,209,58,43.3,7.1
Estimate Relationship Population In Households Spouse,94,47,19.5,7.6
Estimate Relationship Population In Households Unmarried Partner,18,19,3.7,3.6
Estimate Relationship Population In Households Child,110,67,22.8,9.0
Estimate Relationship Population In Households Other Relatives,22,16,4.6,3.1
Estimate Relationship Population In Households Other Nonrelatives,30,40,6.2,7.7
Estimate Marital Status Males 15 Years And Over,206,81,206,(X)
Estimate Marital Status Males 15 Years And Over Never Married,60,36,29.1,12.3
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",109,52,52.9,12.8
Estimate Marital Status Males 15 Years And Over Separated,2,4,1.0,2.0
Estimate Marital Status Males 15 Years And Over Widowed,12,9,5.8,4.4
Estimate Marital Status Males 15 Years And Over Divorced,23,17,11.2,6.7
Estimate Marital Status Females 15 Years And Over,198,63,198,(X)
Estimate Marital Status Females 15 Years And Over Never Married,47,32,23.7,11.8
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",97,41,49.0,15.9
Estimate Marital Status Females 15 Years And Over Separated,0,13,0.0,18.2
Estimate Marital Status Females 15 Years And Over Widowed,22,12,11.1,6.3
Estimate Marital Status Females 15 Years And Over Divorced,32,25,16.2,11.4
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,4,5,4,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,13,0.0,100.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,470,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",43,60,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,1000,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",111,163,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,475,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,3,4,3,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,3,4,100.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,3,4,100.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,3,4,3,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,2,3,66.7,66.7
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,13,0.0,100.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,85,51,85,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",2,4,2.4,4.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,4,5,4.7,5.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),47,45,55.3,29.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),5,6,5.9,8.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,27,24,31.8,26.7
Estimate Educational Attainment Population 25 Years And Over,355,108,355,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,24,35,6.8,8.4
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",49,30,13.8,7.8
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),133,59,37.5,10.0
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",77,29,21.7,7.5
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,16,13,4.5,3.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,36,20,10.1,4.8
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,20,16,5.6,4.3
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,282,86,79.4,10.1
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,56,25,15.8,6.2
Estimate Veteran Status Civilian Population 18 Years And Over,392,122,392,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,46,21,11.7,4.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,483,158,483,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,108,53,22.4,8.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,91,63,91,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,8,10,8.8,9.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,268,117,268,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,57,52,21.3,12.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,124,44,124,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,43,17,34.7,10.2
Estimate Residence 1 Year Ago Population 1 Year And Over,468,154,468,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,411,138,87.8,7.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),57,42,12.2,7.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,57,42,12.2,7.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,36,39,7.7,7.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,21,22,4.5,4.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,18,22,3.8,4.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,3,5,0.6,0.9
