Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,177,36,177,(X)
Estimate Households By Type Total Households Married-Couple Household,103,29,58.2,9.3
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,45,25,25.4,11.5
Estimate Households By Type Total Households Cohabiting Couple Household,4,5,2.3,2.8
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,0,10,0.0,11.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",37,19,20.9,9.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",2,3,1.1,1.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",29,19,16.4,9.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",3,4,1.7,2.3
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",33,12,18.6,7.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",5,5,2.8,3.2
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",17,8,9.6,4.2
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",4,4,2.3,2.4
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,60,26,33.9,11.7
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,41,18,23.2,9.1
Estimate Households By Type Total Households Average Household Size,2.34,0.31,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.83,0.35,(X),(X)
Estimate Relationship Population In Households,415,74,415,(X)
Estimate Relationship Population In Households Householder,177,36,42.7,5.4
Estimate Relationship Population In Households Spouse,86,22,20.7,3.5
Estimate Relationship Population In Households Unmarried Partner,4,5,1.0,1.1
Estimate Relationship Population In Households Child,126,36,30.4,6.0
Estimate Relationship Population In Households Other Relatives,20,10,4.8,2.5
Estimate Relationship Population In Households Other Nonrelatives,2,3,0.5,0.8
Estimate Marital Status Males 15 Years And Over,170,41,170,(X)
Estimate Marital Status Males 15 Years And Over Never Married,53,22,31.2,10.0
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",93,30,54.7,12.3
Estimate Marital Status Males 15 Years And Over Separated,0,10,0.0,12.4
Estimate Marital Status Males 15 Years And Over Widowed,4,4,2.4,2.6
Estimate Marital Status Males 15 Years And Over Divorced,20,17,11.8,9.4
Estimate Marital Status Females 15 Years And Over,172,34,172,(X)
Estimate Marital Status Females 15 Years And Over Never Married,49,22,28.5,10.2
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",96,24,55.8,12.6
Estimate Marital Status Females 15 Years And Over Separated,0,10,0.0,12.2
Estimate Marital Status Females 15 Years And Over Widowed,19,11,11.0,5.9
Estimate Marital Status Females 15 Years And Over Divorced,8,9,4.7,5.3
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,8,10,8,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",1,4,12.5,50.9
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",20,73,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",93,112,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,637,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",258,276,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,390,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,6,6,6,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,6,6,100.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,10,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,10,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,10,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,6,6,100.0,100.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,6,6,6,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,4,4,66.7,48.7
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,4,6,66.7,65.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School,92,31,92,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",2,5,2.2,5.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,4,4,4.3,4.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),46,22,50.0,14.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),29,15,31.5,13.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,11,8,12.0,8.8
Estimate Educational Attainment Population 25 Years And Over,301,56,301,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,10,7,3.3,2.4
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",8,7,2.7,2.4
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),72,23,23.9,6.6
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",78,26,25.9,7.4
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,44,25,14.6,7.1
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,62,25,20.6,7.7
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,27,15,9.0,4.7
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,283,55,94.0,3.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,89,28,29.6,8.2
Estimate Veteran Status Civilian Population 18 Years And Over,323,57,323,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,12,10,3.7,2.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,415,74,415,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,52,20,12.5,4.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,92,37,92,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,0,10,0.0,21.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,267,52,267,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,28,14,10.5,5.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,56,22,56,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,24,13,42.9,17.5
Estimate Residence 1 Year Ago Population 1 Year And Over,401,67,401,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,389,67,97.0,2.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),12,12,3.0,2.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,12,12,3.0,2.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,4,8,1.0,2.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,8,8,2.0,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,4,6,1.0,1.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,4,6,1.0,1.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,10,0.0,5.5
Estimate Place Of Birth Total Population,415,74,415,(X)
Estimate Place Of Birth Total Population Native,413,74,99.5,0.7
Estimate Place Of Birth Total Population Native Born In United States,413,74,99.5,0.7
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,300,58,72.3,6.0
Estimate Place Of Birth Total Population Native Born In United States Different State,113,33,27.2,6.0
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",0,10,0.0,5.3
Estimate Place Of Birth Total Population Foreign Born,2,3,0.5,0.7
Estimate U.S. Citizenship Status Foreign-Born Population,2,3,2,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,0,10,0.0,100.0
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,2,3,100.0,100.0
Estimate Year Of Entry Population Born Outside The United States,2,3,2,(X)
Estimate Year Of Entry Population Born Outside The United States Native,0,10,0,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,10,-666666666.0,-222222222.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,0,10,-666666666.0,-222222222.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,2,3,2,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,2,3,100.0,100.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,0,10,0.0,100.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",2,3,2,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",0,10,0.0,100.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",0,10,0.0,100.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",2,3,100.0,100.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,10,0.0,100.0
