Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,934,135,934,(X)
Estimate Households By Type Total Households Married-Couple Household,544,96,58.2,11.0
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,200,74,21.4,7.4
Estimate Households By Type Total Households Cohabiting Couple Household,56,54,6.0,5.7
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,8,12,0.9,1.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",168,97,18.0,9.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",0,13,0.0,3.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",120,86,12.8,8.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",80,60,8.6,6.3
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",166,94,17.8,9.2
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",31,49,3.3,5.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",116,78,12.4,8.0
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",88,64,9.4,6.8
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,272,90,29.1,8.5
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,419,107,44.9,9.2
Estimate Households By Type Total Households Average Household Size,2.77,0.31,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.38,0.32,(X),(X)
Estimate Relationship Population In Households,2590,415,2590,(X)
Estimate Relationship Population In Households Householder,934,135,36.1,4.0
Estimate Relationship Population In Households Spouse,532,92,20.5,4.0
Estimate Relationship Population In Households Unmarried Partner,54,51,2.1,2.0
Estimate Relationship Population In Households Child,824,205,31.8,4.6
Estimate Relationship Population In Households Other Relatives,151,122,5.8,4.2
Estimate Relationship Population In Households Other Nonrelatives,95,82,3.7,3.1
Estimate Marital Status Males 15 Years And Over,955,149,955,(X)
Estimate Marital Status Males 15 Years And Over Never Married,235,116,24.6,10.4
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",553,98,57.9,10.2
Estimate Marital Status Males 15 Years And Over Separated,0,13,0.0,3.8
Estimate Marital Status Males 15 Years And Over Widowed,56,49,5.9,5.0
Estimate Marital Status Males 15 Years And Over Divorced,111,71,11.6,7.1
Estimate Marital Status Females 15 Years And Over,1219,272,1219,(X)
Estimate Marital Status Females 15 Years And Over Never Married,320,159,26.3,9.2
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",536,87,44.0,11.0
Estimate Marital Status Females 15 Years And Over Separated,15,18,1.2,1.5
Estimate Marital Status Females 15 Years And Over Widowed,139,66,11.4,4.3
Estimate Marital Status Females 15 Years And Over Divorced,209,124,17.1,8.2
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,40,38,40,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,13,0.0,50.4
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,85,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",63,57,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,225,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",168,160,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",18,34,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,77,66,77,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,0,13,0.0,36.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,13,0.0,36.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,0.0,36.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,13,0.0,36.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,13,0.0,36.1
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,13,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,608,198,608,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",25,39,4.1,6.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,0,13,0.0,6.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),182,75,29.9,9.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),253,132,41.6,12.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,148,80,24.3,12.0
Estimate Educational Attainment Population 25 Years And Over,1756,231,1756,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,10,13,0.6,0.7
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",42,47,2.4,2.6
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),647,164,36.8,7.6
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",409,125,23.3,6.1
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,187,61,10.6,3.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,316,110,18.0,6.3
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,145,71,8.3,4.0
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,1704,218,97.0,2.6
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,461,128,26.3,7.3
Estimate Veteran Status Civilian Population 18 Years And Over,1997,317,1997,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,196,74,9.8,3.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,2596,415,2596,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,480,188,18.5,6.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,599,172,599,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,64,70,10.7,10.7
