Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,8360,488,8360,(X)
Estimate Households By Type Total Households Married-Couple Household,3184,326,38.1,3.8
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,1206,219,14.4,2.6
Estimate Households By Type Total Households Cohabiting Couple Household,820,178,9.8,2.0
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,382,148,4.6,1.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",1690,320,20.2,3.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",72,46,0.9,0.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",1386,299,16.6,3.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",545,220,6.5,2.6
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",2666,360,31.9,3.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",601,180,7.2,2.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",1564,255,18.7,2.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",823,191,9.8,2.2
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,2475,290,29.6,3.3
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,2830,338,33.9,3.7
Estimate Households By Type Total Households Average Household Size,2.54,0.13,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.33,0.18,(X),(X)
Estimate Relationship Population In Households,21211,1287,21211,(X)
Estimate Relationship Population In Households Householder,8360,488,39.4,2.1
Estimate Relationship Population In Households Spouse,3107,336,14.6,1.4
Estimate Relationship Population In Households Unmarried Partner,855,192,4.0,0.8
Estimate Relationship Population In Households Child,6609,761,31.2,2.5
Estimate Relationship Population In Households Other Relatives,1911,514,9.0,2.3
Estimate Relationship Population In Households Other Nonrelatives,369,149,1.7,0.7
