Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,7211,449,7211,(X)
Estimate Households By Type Total Households Married-Couple Household,2054,303,28.5,4.1
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,771,179,10.7,2.5
Estimate Households By Type Total Households Cohabiting Couple Household,896,249,12.4,3.2
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,329,162,4.6,2.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",1947,251,27.0,3.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",64,36,0.9,0.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",1472,244,20.4,3.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",282,108,3.9,1.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",2314,362,32.1,4.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",385,138,5.3,1.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",1466,292,20.3,3.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",649,244,9.0,3.2
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,1703,293,23.6,3.8
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,1517,277,21.0,3.3
Estimate Households By Type Total Households Average Household Size,2.18,0.10,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.94,0.14,(X),(X)
Estimate Relationship Population In Households,15738,1002,15738,(X)
Estimate Relationship Population In Households Householder,7211,449,45.8,2.1
Estimate Relationship Population In Households Spouse,2099,288,13.3,1.7
Estimate Relationship Population In Households Unmarried Partner,935,279,5.9,1.7
Estimate Relationship Population In Households Child,4131,523,26.2,2.5
Estimate Relationship Population In Households Other Relatives,690,176,4.4,1.1
Estimate Relationship Population In Households Other Nonrelatives,672,278,4.3,1.7
Estimate Marital Status Males 15 Years And Over,6992,617,6992,(X)
Estimate Marital Status Males 15 Years And Over Never Married,3479,562,49.8,5.0
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",2293,300,32.8,4.1
Estimate Marital Status Males 15 Years And Over Separated,169,79,2.4,1.1
Estimate Marital Status Males 15 Years And Over Widowed,216,87,3.1,1.3
Estimate Marital Status Males 15 Years And Over Divorced,835,198,11.9,2.9
Estimate Marital Status Females 15 Years And Over,6559,455,6559,(X)
Estimate Marital Status Females 15 Years And Over Never Married,2005,307,30.6,3.9
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",2354,324,35.9,4.8
Estimate Marital Status Females 15 Years And Over Separated,200,135,3.0,2.0
Estimate Marital Status Females 15 Years And Over Widowed,500,143,7.6,2.1
Estimate Marital Status Females 15 Years And Over Divorced,1500,317,22.9,4.5
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,248,105,248,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",155,90,62.5,18.7
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",63,36,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",62,26,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",39,65,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",82,41,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",34,27,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,204,124,204,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,120,95,58.8,29.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,29,44,14.2,22.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,19,0.0,15.7
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,19,0.0,15.7
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,91,86,44.6,30.5
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,120,95,120,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,51,41,42.5,6.7
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,120,95,100.0,24.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School,4069,499,4069,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",144,102,3.5,2.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,114,69,2.8,1.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),1734,299,42.6,5.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),496,134,12.2,3.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,1581,371,38.9,6.7
Estimate Educational Attainment Population 25 Years And Over,11257,786,11257,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,404,154,3.6,1.3
