Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,2532,231,2532,(X)
Estimate Households By Type Total Households Married-Couple Household,1412,166,55.8,7.0
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,379,122,15.0,5.0
Estimate Households By Type Total Households Cohabiting Couple Household,223,101,8.8,3.8
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,103,79,4.1,3.0
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",350,155,13.8,5.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",19,23,0.8,0.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",298,147,11.8,5.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",64,65,2.5,2.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",547,129,21.6,4.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",88,53,3.5,2.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",300,104,11.8,3.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",157,71,6.2,2.8
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,705,136,27.8,5.4
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,918,193,36.3,6.7
Estimate Households By Type Total Households Average Household Size,2.45,0.18,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.83,0.18,(X),(X)
Estimate Relationship Population In Households,6202,472,6202,(X)
Estimate Relationship Population In Households Householder,2532,231,40.8,3.0
Estimate Relationship Population In Households Spouse,1392,158,22.4,2.3
Estimate Relationship Population In Households Unmarried Partner,224,107,3.6,1.6
Estimate Relationship Population In Households Child,1631,304,26.3,3.8
Estimate Relationship Population In Households Other Relatives,269,107,4.3,1.8
Estimate Relationship Population In Households Other Nonrelatives,154,106,2.5,1.7
Estimate Marital Status Males 15 Years And Over,2372,240,2372,(X)
Estimate Marital Status Males 15 Years And Over Never Married,669,215,28.2,7.2
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",1433,149,60.4,7.0
Estimate Marital Status Males 15 Years And Over Separated,14,19,0.6,0.8
Estimate Marital Status Males 15 Years And Over Widowed,9,11,0.4,0.5
Estimate Marital Status Males 15 Years And Over Divorced,247,107,10.4,4.4
Estimate Marital Status Females 15 Years And Over,2739,259,2739,(X)
Estimate Marital Status Females 15 Years And Over Never Married,785,216,28.7,6.2
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",1476,162,53.9,5.6
Estimate Marital Status Females 15 Years And Over Separated,0,17,0.0,1.3
Estimate Marital Status Females 15 Years And Over Widowed,217,75,7.9,2.7
Estimate Marital Status Females 15 Years And Over Divorced,261,86,9.5,3.2
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,113,78,113,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",53,55,46.9,37.6
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",63,66,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",81,57,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,172,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",142,105,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",24,28,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,128,76,128,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,28,32,21.9,24.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,28,32,21.9,24.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,17,0.0,23.6
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,17,0.0,23.6
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,17,0.0,23.6
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,28,32,28,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,12,16,42.9,23.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,25,32,89.3,20.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School,1342,343,1342,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",145,102,10.8,6.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,32,22,2.4,1.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),566,166,42.2,9.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),209,69,15.6,5.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,390,219,29.1,11.8
Estimate Educational Attainment Population 25 Years And Over,4274,335,4274,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,74,44,1.7,1.1
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",262,92,6.1,2.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),1989,301,46.5,5.3
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",641,145,15.0,3.1
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,455,138,10.6,3.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,581,165,13.6,4.0
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,272,121,6.4,2.7
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,3938,344,92.1,2.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,853,208,20.0,4.7
Estimate Veteran Status Civilian Population 18 Years And Over,4922,396,4922,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,383,110,7.8,2.2
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,6202,472,6202,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,809,218,13.0,3.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,1280,256,1280,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,13,13,1.0,1.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,3620,332,3620,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,364,140,10.1,3.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,1302,235,1302,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,432,122,33.2,7.8
Estimate Residence 1 Year Ago Population 1 Year And Over,6105,473,6105,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,5254,530,86.1,4.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),851,293,13.9,4.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,851,293,13.9,4.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,762,271,12.5,4.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,89,79,1.5,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,57,68,0.9,1.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,32,40,0.5,0.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,17,0.0,0.6
Estimate Place Of Birth Total Population,6202,472,6202,(X)
Estimate Place Of Birth Total Population Native,6160,474,99.3,0.5
Estimate Place Of Birth Total Population Native Born In United States,6139,482,99.0,0.7
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,5364,521,86.5,3.5
Estimate Place Of Birth Total Population Native Born In United States Different State,775,204,12.5,3.4
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",21,24,0.3,0.4
Estimate Place Of Birth Total Population Foreign Born,42,32,0.7,0.5
Estimate U.S. Citizenship Status Foreign-Born Population,42,32,42,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,31,28,73.8,31.2
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,11,14,26.2,31.2
Estimate Year Of Entry Population Born Outside The United States,63,39,63,(X)
Estimate Year Of Entry Population Born Outside The United States Native,21,24,21,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,14,22,66.7,52.4
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,7,10,33.3,52.4
Estimate Year Of Entry Population Born Outside The United States Foreign Born,42,32,42,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,5,8,11.9,19.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,37,31,88.1,19.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",42,32,42,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",27,25,64.3,36.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",15,19,35.7,36.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,17,0.0,47.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,17,0.0,47.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",0,17,0.0,47.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,17,0.0,47.5
Estimate Language Spoken At Home Population 5 Years And Over,5794,488,5794,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,5746,497,99.2,0.8
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,48,44,0.8,0.8
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",1,3,0.0,0.1
Estimate Language Spoken At Home Population 5 Years And Over Spanish,6,7,0.1,0.1
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,17,0.0,0.6
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,42,43,0.7,0.7
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",1,3,0.0,0.1
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,0,17,0.0,0.6
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,17,0.0,0.6
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,17,0.0,0.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,17,0.0,0.6
Estimate Ancestry Total Population,6202,472,6202,(X)
Estimate Ancestry Total Population American,344,139,5.5,2.3
Estimate Ancestry Total Population Arab,13,15,0.2,0.2
Estimate Ancestry Total Population Czech,4,6,0.1,0.1
Estimate Ancestry Total Population Danish,33,51,0.5,0.8
Estimate Ancestry Total Population Dutch,77,67,1.2,1.1
Estimate Ancestry Total Population English,673,298,10.9,4.7
Estimate Ancestry Total Population French (Except Basque),195,89,3.1,1.5
Estimate Ancestry Total Population French Canadian,0,17,0.0,0.6
Estimate Ancestry Total Population German,2237,591,36.1,7.8
Estimate Ancestry Total Population Greek,102,78,1.6,1.3
Estimate Ancestry Total Population Hungarian,6,9,0.1,0.1
Estimate Ancestry Total Population Irish,772,316,12.4,4.8
Estimate Ancestry Total Population Italian,427,208,6.9,3.4
Estimate Ancestry Total Population Lithuanian,0,17,0.0,0.6
Estimate Ancestry Total Population Norwegian,8,14,0.1,0.2
Estimate Ancestry Total Population Polish,275,150,4.4,2.4
Estimate Ancestry Total Population Portuguese,0,17,0.0,0.6
Estimate Ancestry Total Population Russian,18,18,0.3,0.3
Estimate Ancestry Total Population Scotch-Irish,42,38,0.7,0.6
Estimate Ancestry Total Population Scottish,94,90,1.5,1.5
Estimate Ancestry Total Population Slovak,39,46,0.6,0.8
Estimate Ancestry Total Population Subsaharan African,0,17,0.0,0.6
Estimate Ancestry Total Population Swedish,149,179,2.4,2.9
Estimate Ancestry Total Population Swiss,66,45,1.1,0.7
Estimate Ancestry Total Population Ukrainian,14,24,0.2,0.4
Estimate Ancestry Total Population Welsh,2,4,0.0,0.1
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,17,0.0,0.6
Estimate Computers And Internet Use Total Households,2532,231,2532,(X)
Estimate Computers And Internet Use Total Households With A Computer,2278,220,90.0,3.6
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,1915,183,75.6,6.3
