Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,4869,404,4869,(X)
Estimate Households By Type Total Households Married-Couple Household,2707,339,55.6,7.6
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,905,179,18.6,4.1
Estimate Households By Type Total Households Cohabiting Couple Household,503,196,10.3,4.2
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,257,165,5.3,3.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",649,179,13.3,3.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",53,62,1.1,1.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",404,137,8.3,2.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",53,36,1.1,0.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",1010,416,20.7,7.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",193,90,4.0,1.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",526,377,10.8,7.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",425,364,8.7,6.9
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,1573,212,32.3,5.5
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,1541,391,31.6,6.4
Estimate Households By Type Total Households Average Household Size,2.95,0.22,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.28,0.20,(X),(X)
Estimate Relationship Population In Households,14349,382,14349,(X)
Estimate Relationship Population In Households Householder,4869,404,33.9,2.6
Estimate Relationship Population In Households Spouse,2473,270,17.2,1.8
Estimate Relationship Population In Households Unmarried Partner,465,168,3.2,1.2
Estimate Relationship Population In Households Child,4400,426,30.7,2.9
Estimate Relationship Population In Households Other Relatives,1476,491,10.3,3.4
Estimate Relationship Population In Households Other Nonrelatives,666,230,4.6,1.6
Estimate Marital Status Males 15 Years And Over,6011,437,6011,(X)
Estimate Marital Status Males 15 Years And Over Never Married,2249,430,37.4,5.5
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",2931,352,48.8,6.2
Estimate Marital Status Males 15 Years And Over Separated,25,36,0.4,0.6
Estimate Marital Status Males 15 Years And Over Widowed,141,88,2.3,1.5
Estimate Marital Status Males 15 Years And Over Divorced,665,219,11.1,3.5
Estimate Marital Status Females 15 Years And Over,5994,527,5994,(X)
Estimate Marital Status Females 15 Years And Over Never Married,2076,564,34.6,7.3
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",2903,339,48.4,6.6
Estimate Marital Status Females 15 Years And Over Separated,120,93,2.0,1.5
Estimate Marital Status Females 15 Years And Over Widowed,291,131,4.9,2.2
Estimate Marital Status Females 15 Years And Over Divorced,604,210,10.1,3.5
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,101,73,101,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",12,33,11.9,31.8
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",6,17,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",28,21,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,47,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",83,61,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",7,19,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,319,158,319,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,82,95,25.7,24.7
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,20,0.0,11.1
