Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,6202,430,6202,(X)
Estimate Households By Type Total Households Married-Couple Household,3640,380,58.7,5.1
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,1150,244,18.5,3.9
Estimate Households By Type Total Households Cohabiting Couple Household,317,182,5.1,2.8
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,190,158,3.1,2.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",693,186,11.2,3.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",38,32,0.6,0.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",457,161,7.4,2.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",203,113,3.3,1.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",1552,321,25.0,4.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",376,156,6.1,2.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",921,260,14.9,3.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",497,203,8.0,3.1
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,1926,308,31.1,4.3
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,2018,314,32.5,5.0
Estimate Households By Type Total Households Average Household Size,2.66,0.14,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.05,0.15,(X),(X)
Estimate Relationship Population In Households,16518,1088,16518,(X)
Estimate Relationship Population In Households Householder,6202,430,37.5,2.0
Estimate Relationship Population In Households Spouse,3516,334,21.3,1.9
Estimate Relationship Population In Households Unmarried Partner,301,187,1.8,1.1
Estimate Relationship Population In Households Child,4962,643,30.0,2.9
Estimate Relationship Population In Households Other Relatives,1039,353,6.3,2.0
Estimate Relationship Population In Households Other Nonrelatives,498,189,3.0,1.1
Estimate Marital Status Males 15 Years And Over,7358,528,7358,(X)
Estimate Marital Status Males 15 Years And Over Never Married,2364,455,32.1,4.8
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",3860,351,52.5,5.1
Estimate Marital Status Males 15 Years And Over Separated,143,98,1.9,1.3
Estimate Marital Status Males 15 Years And Over Widowed,229,120,3.1,1.6
