Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,5617,395,5617,(X)
Estimate Households By Type Total Households Married-Couple Household,2573,243,45.8,4.2
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,1003,148,17.9,2.7
Estimate Households By Type Total Households Cohabiting Couple Household,275,99,4.9,1.8
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,111,70,2.0,1.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",1026,280,18.3,4.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",81,59,1.4,1.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",653,259,11.6,4.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",110,48,2.0,0.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",1743,280,31.0,4.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",220,108,3.9,1.9
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",1044,196,18.6,3.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",588,153,10.5,2.8
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,1587,197,28.3,3.6
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,1695,229,30.2,4.1
Estimate Households By Type Total Households Average Household Size,2.46,0.12,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.03,0.18,(X),(X)
Estimate Relationship Population In Households,13807,906,13807,(X)
Estimate Relationship Population In Households Householder,5617,395,40.7,2.0
Estimate Relationship Population In Households Spouse,2530,221,18.3,1.7
Estimate Relationship Population In Households Unmarried Partner,285,112,2.1,0.8
Estimate Relationship Population In Households Child,4058,532,29.4,2.8
Estimate Relationship Population In Households Other Relatives,766,225,5.5,1.6
Estimate Relationship Population In Households Other Nonrelatives,551,223,4.0,1.6
Estimate Marital Status Males 15 Years And Over,5167,486,5167,(X)
Estimate Marital Status Males 15 Years And Over Never Married,1879,380,36.4,4.9
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",2701,251,52.3,5.3
Estimate Marital Status Males 15 Years And Over Separated,62,50,1.2,1.0
Estimate Marital Status Males 15 Years And Over Widowed,163,76,3.2,1.4
Estimate Marital Status Males 15 Years And Over Divorced,362,146,7.0,2.7
Estimate Marital Status Females 15 Years And Over,6022,487,6022,(X)
Estimate Marital Status Females 15 Years And Over Never Married,1678,310,27.9,3.7
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",2649,237,44.0,4.6
Estimate Marital Status Females 15 Years And Over Separated,187,141,3.1,2.3
Estimate Marital Status Females 15 Years And Over Widowed,632,164,10.5,2.6
Estimate Marital Status Females 15 Years And Over Divorced,876,219,14.5,3.2
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,220,84,220,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",24,31,10.9,13.2
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",14,18,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",68,27,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,88,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",124,56,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",32,27,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,207,103,207,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,102,76,49.3,28.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,14,19,6.8,9.7
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,14,25,6.8,12.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,29,37,14.0,17.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,45,66,21.7,29.1
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,102,76,102,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,53,44,52.0,22.3
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,52,68,51.0,44.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School,3661,529,3661,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",171,87,4.7,2.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,256,123,7.0,3.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),1522,291,41.6,6.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),872,226,23.8,5.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,840,397,22.9,9.3
Estimate Educational Attainment Population 25 Years And Over,9159,634,9159,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,321,140,3.5,1.5
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",603,174,6.6,1.8
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),3029,424,33.1,4.3
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",2316,457,25.3,4.2
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,644,172,7.0,1.9
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,1554,261,17.0,2.7
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,692,182,7.6,2.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,8235,576,89.9,2.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,2246,309,24.5,3.3
Estimate Veteran Status Civilian Population 18 Years And Over,10458,753,10458,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,836,169,8.0,1.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,13807,945,13807,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,2059,296,14.9,2.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,3501,481,3501,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,129,64,3.7,2.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,8062,725,8062,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,1043,214,12.9,2.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,2244,303,2244,(X)
