Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,2474,153,2474,(X)
Estimate Households By Type Total Households Married-Couple Household,1548,222,62.6,8.1
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,360,107,14.6,4.5
Estimate Households By Type Total Households Cohabiting Couple Household,125,80,5.1,3.3
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,24,38,1.0,1.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",223,118,9.0,4.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",34,45,1.4,1.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",105,86,4.2,3.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",55,87,2.2,3.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",578,198,23.4,7.9
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",93,70,3.8,2.9
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",339,167,13.7,6.6
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",205,135,8.3,5.5
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,609,126,24.6,5.8
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,916,185,37.0,7.8
Estimate Households By Type Total Households Average Household Size,2.43,0.15,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.69,0.20,(X),(X)
Estimate Relationship Population In Households,6001,25,6001,(X)
Estimate Relationship Population In Households Householder,2474,153,41.2,2.5
Estimate Relationship Population In Households Spouse,1508,192,25.1,3.2
Estimate Relationship Population In Households Unmarried Partner,122,78,2.0,1.3
Estimate Relationship Population In Households Child,1499,294,25.0,4.9
Estimate Relationship Population In Households Other Relatives,231,136,3.8,2.3
Estimate Relationship Population In Households Other Nonrelatives,167,96,2.8,1.6
Estimate Marital Status Males 15 Years And Over,2342,193,2342,(X)
Estimate Marital Status Males 15 Years And Over Never Married,520,156,22.2,5.9
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",1563,191,66.7,6.9
Estimate Marital Status Males 15 Years And Over Separated,35,44,1.5,1.9
Estimate Marital Status Males 15 Years And Over Widowed,84,90,3.6,3.8
Estimate Marital Status Males 15 Years And Over Divorced,140,96,6.0,4.1
Estimate Marital Status Females 15 Years And Over,2867,172,2867,(X)
Estimate Marital Status Females 15 Years And Over Never Married,683,208,23.8,6.6
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",1584,223,55.2,8.6
Estimate Marital Status Females 15 Years And Over Separated,20,34,0.7,1.2
Estimate Marital Status Females 15 Years And Over Widowed,304,126,10.6,4.2
Estimate Marital Status Females 15 Years And Over Divorced,276,109,9.6,3.7
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,14,22,14,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,19,0.0,87.9
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,50,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",11,17,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,206,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",0,92,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",21,33,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,169,122,169,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,120,95,71.0,31.4
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,19,0.0,20.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,14,24,8.3,14.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,39,55,23.1,33.6
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,67,84,39.6,40.8
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,120,95,120,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,32,40,26.7,24.4
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,35,44,29.2,25.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School,1239,276,1239,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",46,48,3.7,3.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,26,31,2.1,2.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),565,161,45.6,10.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),416,170,33.6,9.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,186,106,15.0,7.6
Estimate Educational Attainment Population 25 Years And Over,4554,265,4554,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,5,9,0.1,0.2
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",82,99,1.8,2.2
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),1325,354,29.1,7.4
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",865,216,19.0,5.1
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,369,165,8.1,3.7
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,1357,443,29.8,9.0
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,551,190,12.1,4.4
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,4467,282,98.1,2.2
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,1908,442,41.9,8.9
Estimate Veteran Status Civilian Population 18 Years And Over,4941,214,4941,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,516,145,10.4,3.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,6003,26,6003,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,744,291,12.4,4.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,1071,217,1071,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,77,62,7.2,5.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,3605,361,3605,(X)
