Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,115,38,115,(X)
Estimate Households By Type Total Households Married-Couple Household,91,35,79.1,13.1
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,23,16,20.0,13.4
Estimate Households By Type Total Households Cohabiting Couple Household,0,10,0.0,19.4
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,0,10,0.0,19.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",7,8,6.1,6.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",0,10,0.0,19.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",6,7,5.2,6.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",0,10,0.0,19.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",17,14,14.8,10.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",0,10,0.0,19.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",11,11,9.6,8.9
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",11,11,9.6,8.9
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,24,16,20.9,13.3
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,42,21,36.5,15.0
Estimate Households By Type Total Households Average Household Size,2.28,0.35,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.44,0.38,(X),(X)
Estimate Relationship Population In Households,262,83,262,(X)
Estimate Relationship Population In Households Householder,115,38,43.9,7.0
Estimate Relationship Population In Households Spouse,87,30,33.2,5.5
Estimate Relationship Population In Households Unmarried Partner,0,10,0.0,9.1
Estimate Relationship Population In Households Child,44,28,16.8,8.7
Estimate Relationship Population In Households Other Relatives,9,12,3.4,4.4
Estimate Relationship Population In Households Other Nonrelatives,7,9,2.7,3.3
Estimate Marital Status Males 15 Years And Over,125,37,125,(X)
Estimate Marital Status Males 15 Years And Over Never Married,24,15,19.2,10.9
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",97,33,77.6,11.0
Estimate Marital Status Males 15 Years And Over Separated,0,10,0.0,18.0
Estimate Marital Status Males 15 Years And Over Widowed,1,3,0.8,2.3
Estimate Marital Status Males 15 Years And Over Divorced,3,5,2.4,4.3
Estimate Marital Status Females 15 Years And Over,114,42,114,(X)
Estimate Marital Status Females 15 Years And Over Never Married,7,8,6.1,6.0
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",93,37,81.6,9.5
Estimate Marital Status Females 15 Years And Over Separated,0,10,0.0,19.6
Estimate Marital Status Females 15 Years And Over Widowed,14,13,12.3,9.9
Estimate Marital Status Females 15 Years And Over Divorced,0,10,0.0,19.6
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,1,3,1,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,10,0.0,100.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,983,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",29,78,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,1000,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",48,145,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,823,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,1,3,1,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,0,10,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,10,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,10,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,10,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,10,0.0,100.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,10,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,10,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,10,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,36,27,36,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",0,10,0.0,43.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,0,10,0.0,43.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),20,22,55.6,38.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),16,15,44.4,38.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,0,10,0.0,43.3
Estimate Educational Attainment Population 25 Years And Over,217,70,217,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,3,5,1.4,2.4
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",9,8,4.1,3.8
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),82,43,37.8,14.5
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",65,37,30.0,14.6
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,20,16,9.2,6.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,38,27,17.5,10.8
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,0,10,0.0,10.9
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,205,70,94.5,4.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,38,27,17.5,10.8
Estimate Veteran Status Civilian Population 18 Years And Over,226,72,226,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,16,12,7.1,4.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,262,83,262,(X)
