Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,12610,490,12610,(X)
Estimate Households By Type Total Households Married-Couple Household,7160,418,56.8,3.1
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,2685,280,21.3,2.3
Estimate Households By Type Total Households Cohabiting Couple Household,403,126,3.2,1.0
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,50,40,0.4,0.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",1923,324,15.2,2.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",89,61,0.7,0.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",1476,312,11.7,2.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",676,221,5.4,1.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",3124,350,24.8,2.6
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",396,163,3.1,1.3
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",1952,259,15.5,1.9
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",1179,156,9.3,1.2
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,3409,328,27.0,2.6
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,5375,373,42.6,2.2
Estimate Households By Type Total Households Average Household Size,2.58,0.09,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.19,0.10,(X),(X)
Estimate Relationship Population In Households,32474,1159,32474,(X)
Estimate Relationship Population In Households Householder,12610,490,38.8,1.3
Estimate Relationship Population In Households Spouse,7245,490,22.3,1.4
Estimate Relationship Population In Households Unmarried Partner,407,132,1.3,0.4
Estimate Relationship Population In Households Child,10231,788,31.5,1.8
Estimate Relationship Population In Households Other Relatives,1736,434,5.3,1.3
Estimate Relationship Population In Households Other Nonrelatives,245,93,0.8,0.3
Estimate Marital Status Males 15 Years And Over,12929,623,12929,(X)
Estimate Marital Status Males 15 Years And Over Never Married,3357,369,26.0,2.2
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",7671,418,59.3,3.2
Estimate Marital Status Males 15 Years And Over Separated,167,95,1.3,0.7
Estimate Marital Status Males 15 Years And Over Widowed,831,248,6.4,1.8
Estimate Marital Status Males 15 Years And Over Divorced,903,197,7.0,1.5
Estimate Marital Status Females 15 Years And Over,14352,663,14352,(X)
Estimate Marital Status Females 15 Years And Over Never Married,3736,529,26.0,3.1
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",7598,470,52.9,2.9
Estimate Marital Status Females 15 Years And Over Separated,56,39,0.4,0.3
Estimate Marital Status Females 15 Years And Over Widowed,1672,252,11.6,1.7
Estimate Marital Status Females 15 Years And Over Divorced,1290,174,9.0,1.2
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,475,133,475,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",26,27,5.5,5.7
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",7,8,(X),(X)
