Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,12719,428,12719,(X)
Estimate Households By Type Total Households Married-Couple Household,8337,391,65.5,2.8
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,3993,297,31.4,2.4
Estimate Households By Type Total Households Cohabiting Couple Household,891,268,7.0,2.1
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,448,193,3.5,1.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",1778,298,14.0,2.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",235,117,1.8,0.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",1259,265,9.9,1.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",359,143,2.8,1.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",1713,282,13.5,2.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",256,125,2.0,1.0
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",840,189,6.6,1.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",384,112,3.0,0.9
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,5239,263,41.2,2.3
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,2971,282,23.4,1.9
Estimate Households By Type Total Households Average Household Size,2.99,0.10,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.36,0.10,(X),(X)
Estimate Relationship Population In Households,38091,304,38091,(X)
Estimate Relationship Population In Households Householder,12719,428,33.4,1.1
Estimate Relationship Population In Households Spouse,8324,385,21.9,1.0
Estimate Relationship Population In Households Unmarried Partner,958,275,2.5,0.7
Estimate Relationship Population In Households Child,13656,561,35.9,1.5
Estimate Relationship Population In Households Other Relatives,1776,365,4.7,1.0
Estimate Relationship Population In Households Other Nonrelatives,658,239,1.7,0.6
Estimate Marital Status Males 15 Years And Over,14894,409,14894,(X)
Estimate Marital Status Males 15 Years And Over Never Married,4758,409,31.9,2.4
