Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,456,48,456,(X)
Estimate Households By Type Total Households Married-Couple Household,230,38,50.4,8.9
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,75,24,16.4,5.3
Estimate Households By Type Total Households Cohabiting Couple Household,71,37,15.6,7.6
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,35,22,7.7,5.0
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",91,34,20.0,7.0
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",25,26,5.5,5.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",66,27,14.5,5.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",12,13,2.6,2.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",64,23,14.0,4.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",5,6,1.1,1.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",45,20,9.9,4.2
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",32,18,7.0,3.9
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,149,30,32.7,6.5
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,122,27,26.8,5.6
Estimate Households By Type Total Households Average Household Size,2.70,0.24,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.09,0.28,(X),(X)
Estimate Relationship Population In Households,1233,142,1233,(X)
Estimate Relationship Population In Households Householder,456,48,37.0,3.2
Estimate Relationship Population In Households Spouse,237,40,19.2,3.5
Estimate Relationship Population In Households Unmarried Partner,72,35,5.8,2.7
Estimate Relationship Population In Households Child,376,92,30.5,5.1
Estimate Relationship Population In Households Other Relatives,18,12,1.5,1.0
Estimate Relationship Population In Households Other Nonrelatives,74,49,6.0,3.9
Estimate Marital Status Males 15 Years And Over,485,67,485,(X)
Estimate Marital Status Males 15 Years And Over Never Married,160,51,33.0,7.9
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",241,38,49.7,8.1
Estimate Marital Status Males 15 Years And Over Separated,0,12,0.0,6.5
Estimate Marital Status Males 15 Years And Over Widowed,9,7,1.9,1.5
Estimate Marital Status Males 15 Years And Over Divorced,75,27,15.5,5.0
Estimate Marital Status Females 15 Years And Over,520,75,520,(X)
Estimate Marital Status Females 15 Years And Over Never Married,105,52,20.2,8.1
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",237,39,45.6,9.9
