Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,2159,295,2159,(X)
Estimate Households By Type Total Households Married-Couple Household,729,168,33.8,8.2
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,201,82,9.3,3.9
Estimate Households By Type Total Households Cohabiting Couple Household,252,136,11.7,6.1
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,83,85,3.8,3.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",542,216,25.1,9.0
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",11,13,0.5,0.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",420,213,19.5,9.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",115,65,5.3,3.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",636,230,29.5,9.6
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",106,107,4.9,4.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",353,188,16.4,8.3
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",213,131,9.9,5.8
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,478,170,22.1,7.4
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,700,206,32.4,8.6
Estimate Households By Type Total Households Average Household Size,2.24,0.24,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.91,0.30,(X),(X)
Estimate Relationship Population In Households,4838,709,4838,(X)
Estimate Relationship Population In Households Householder,2159,295,44.6,4.8
Estimate Relationship Population In Households Spouse,751,171,15.5,3.5
Estimate Relationship Population In Households Unmarried Partner,234,134,4.8,2.6
Estimate Relationship Population In Households Child,1068,348,22.1,5.1
Estimate Relationship Population In Households Other Relatives,360,195,7.4,3.6
Estimate Relationship Population In Households Other Nonrelatives,266,184,5.5,3.9
Estimate Marital Status Males 15 Years And Over,1837,307,1837,(X)
Estimate Marital Status Males 15 Years And Over Never Married,614,261,33.4,11.1
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",732,165,39.8,9.2
Estimate Marital Status Males 15 Years And Over Separated,7,6,0.4,0.3
Estimate Marital Status Males 15 Years And Over Widowed,95,63,5.2,3.7
Estimate Marital Status Males 15 Years And Over Divorced,389,175,21.2,9.0
Estimate Marital Status Females 15 Years And Over,2151,411,2151,(X)
Estimate Marital Status Females 15 Years And Over Never Married,446,232,20.7,8.6
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",784,183,36.4,9.7
Estimate Marital Status Females 15 Years And Over Separated,110,101,5.1,4.8
Estimate Marital Status Females 15 Years And Over Widowed,243,155,11.3,7.1
Estimate Marital Status Females 15 Years And Over Divorced,568,247,26.4,9.0
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,24,29,24,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",8,14,33.3,56.6
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",13,25,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",24,29,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",19,32,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",56,78,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,76,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,109,76,109,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,91,69,83.5,22.4
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,42,48,38.5,35.7
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,4,5,3.7,5.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,6,7,5.5,8.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,39,54,35.8,38.1
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,91,69,91,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,62,57,68.1,23.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,56,51,61.5,46.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,971,386,971,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",0,12,0.0,3.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,10,13,1.0,1.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),565,360,58.2,19.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),261,122,26.9,10.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,135,100,13.9,13.6
Estimate Educational Attainment Population 25 Years And Over,3411,433,3411,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,319,164,9.4,4.5
