Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,938,110,938,(X)
Estimate Households By Type Total Households Married-Couple Household,558,76,59.5,6.8
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,181,49,19.3,5.2
Estimate Households By Type Total Households Cohabiting Couple Household,27,17,2.9,1.8
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,8,11,0.9,1.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",214,76,22.8,6.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",42,42,4.5,4.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",167,68,17.8,6.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",37,49,3.9,5.0
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",139,51,14.8,5.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",15,13,1.6,1.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",86,42,9.2,4.6
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",67,40,7.1,4.4
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,259,70,27.6,6.8
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,261,68,27.8,6.1
Estimate Households By Type Total Households Average Household Size,2.34,0.21,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.85,0.27,(X),(X)
Estimate Relationship Population In Households,2196,240,2196,(X)
Estimate Relationship Population In Households Householder,938,110,42.7,3.8
Estimate Relationship Population In Households Spouse,558,75,25.4,2.8
Estimate Relationship Population In Households Unmarried Partner,24,14,1.1,0.7
Estimate Relationship Population In Households Child,610,146,27.8,4.8
Estimate Relationship Population In Households Other Relatives,28,26,1.3,1.2
Estimate Relationship Population In Households Other Nonrelatives,38,38,1.7,1.7
Estimate Marital Status Males 15 Years And Over,933,115,933,(X)
Estimate Marital Status Males 15 Years And Over Never Married,213,61,22.8,6.2
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",568,75,60.9,6.4
Estimate Marital Status Males 15 Years And Over Separated,5,7,0.5,0.7
