Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,11919,628,11919,(X)
Estimate Households By Type Total Households Married-Couple Household,3506,368,29.4,3.0
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,1495,258,12.5,2.1
Estimate Households By Type Total Households Cohabiting Couple Household,956,197,8.0,1.5
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,264,136,2.2,1.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",2878,395,24.1,2.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",192,108,1.6,0.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",1978,334,16.6,2.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",360,118,3.0,1.0
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",4579,446,38.4,3.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",736,218,6.2,1.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",2769,355,23.2,2.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",585,150,4.9,1.3
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,2984,377,25.0,2.8
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,2121,257,17.8,2.2
Estimate Households By Type Total Households Average Household Size,2.33,0.10,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.28,0.17,(X),(X)
Estimate Relationship Population In Households,27812,1855,27812,(X)
Estimate Relationship Population In Households Householder,11919,628,42.9,1.9
Estimate Relationship Population In Households Spouse,3682,401,13.2,1.3
Estimate Relationship Population In Households Unmarried Partner,953,181,3.4,0.6
Estimate Relationship Population In Households Child,8240,1239,29.6,2.8
Estimate Relationship Population In Households Other Relatives,1235,293,4.4,1.1
Estimate Relationship Population In Households Other Nonrelatives,1783,395,6.4,1.5
Estimate Marital Status Males 15 Years And Over,10716,901,10716,(X)
Estimate Marital Status Males 15 Years And Over Never Married,5755,694,53.7,3.9
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",3822,449,35.7,3.9
Estimate Marital Status Males 15 Years And Over Separated,129,89,1.2,0.8
Estimate Marital Status Males 15 Years And Over Widowed,74,53,0.7,0.5
Estimate Marital Status Males 15 Years And Over Divorced,936,249,8.7,2.0
Estimate Marital Status Females 15 Years And Over,11431,738,11431,(X)
Estimate Marital Status Females 15 Years And Over Never Married,5400,567,47.2,3.0
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",3884,408,34.0,3.4
Estimate Marital Status Females 15 Years And Over Separated,196,101,1.7,0.9
Estimate Marital Status Females 15 Years And Over Widowed,613,161,5.4,1.4
Estimate Marital Status Females 15 Years And Over Divorced,1338,255,11.7,2.1
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,498,191,498,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",227,123,45.6,17.7
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",44,23,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",65,23,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",53,57,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",90,39,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",31,21,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,417,167,417,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,131,73,31.4,16.7
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,43,35,10.3,9.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,18,18,4.3,4.3
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,47,43,11.3,10.5
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,23,34,5.5,8.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,131,73,131,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,100,60,76.3,15.8
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,81,56,61.8,20.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School,6688,880,6688,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",589,183,8.8,2.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,379,147,5.7,2.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),2638,608,39.4,6.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),1223,329,18.3,3.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,1859,354,27.8,5.3
Estimate Educational Attainment Population 25 Years And Over,18664,988,18664,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,708,293,3.8,1.5
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",908,297,4.9,1.5
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),3441,398,18.4,1.8
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",3541,414,19.0,2.2
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,1145,269,6.1,1.4
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,4993,443,26.8,2.4
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,3928,495,21.0,2.3
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,17048,869,91.3,2.0
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,8921,646,47.8,2.9
Estimate Veteran Status Civilian Population 18 Years And Over,21336,1151,21336,(X)
