Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,2823,234,2823,(X)
Estimate Households By Type Total Households Married-Couple Household,1327,195,47.0,7.7
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,611,186,21.6,6.5
Estimate Households By Type Total Households Cohabiting Couple Household,196,112,6.9,4.0
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,122,106,4.3,3.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",485,176,17.2,5.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",57,69,2.0,2.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",117,75,4.1,2.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",48,40,1.7,1.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",815,225,28.9,6.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",261,157,9.2,5.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",239,93,8.5,3.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",110,59,3.9,2.0
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,1398,204,49.5,8.1
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,630,163,22.3,5.2
Estimate Households By Type Total Households Average Household Size,3.71,0.31,(X),(X)
Estimate Households By Type Total Households Average Family Size,4.11,0.38,(X),(X)
Estimate Relationship Population In Households,10485,55,10485,(X)
Estimate Relationship Population In Households Householder,2823,234,26.9,2.2
Estimate Relationship Population In Households Spouse,1318,201,12.6,1.9
Estimate Relationship Population In Households Unmarried Partner,205,109,2.0,1.0
Estimate Relationship Population In Households Child,4463,435,42.6,4.2
Estimate Relationship Population In Households Other Relatives,1318,414,12.6,3.9
