Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,635,134,635,(X)
Estimate Households By Type Total Households Married-Couple Household,308,92,48.5,11.7
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,117,65,18.4,8.7
Estimate Households By Type Total Households Cohabiting Couple Household,24,19,3.8,3.0
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,2,4,0.3,0.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",116,74,18.3,11.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",8,10,1.3,1.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",85,75,13.4,11.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",31,34,4.9,5.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",187,91,29.4,11.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",37,31,5.8,4.6
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",126,82,19.8,11.3
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",45,33,7.1,4.9
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,183,76,28.8,9.4
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,208,78,32.8,10.5
Estimate Households By Type Total Households Average Household Size,2.56,0.41,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.32,0.47,(X),(X)
Estimate Relationship Population In Households,1624,426,1624,(X)
Estimate Relationship Population In Households Householder,635,134,39.1,6.5
Estimate Relationship Population In Households Spouse,344,109,21.2,4.5
Estimate Relationship Population In Households Unmarried Partner,25,17,1.5,1.1
Estimate Relationship Population In Households Child,489,231,30.1,8.2
Estimate Relationship Population In Households Other Relatives,54,30,3.3,1.9
Estimate Relationship Population In Households Other Nonrelatives,77,78,4.7,4.6
Estimate Marital Status Males 15 Years And Over,645,173,645,(X)
Estimate Marital Status Males 15 Years And Over Never Married,165,100,25.6,12.1
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",339,102,52.6,10.9
Estimate Marital Status Males 15 Years And Over Separated,19,26,2.9,4.0
Estimate Marital Status Males 15 Years And Over Widowed,17,13,2.6,2.2
Estimate Marital Status Males 15 Years And Over Divorced,105,85,16.3,12.7
Estimate Marital Status Females 15 Years And Over,662,184,662,(X)
Estimate Marital Status Females 15 Years And Over Never Married,216,124,32.6,13.7
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",333,107,50.3,12.2
Estimate Marital Status Females 15 Years And Over Separated,5,6,0.8,0.8
Estimate Marital Status Females 15 Years And Over Widowed,67,41,10.1,5.9
Estimate Marital Status Females 15 Years And Over Divorced,41,22,6.2,3.9
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,2,3,2,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,12,0.0,100.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,138,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",5,9,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,393,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",18,28,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,148,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,34,34,34,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,9,10,26.5,37.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,12,0.0,50.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,3,5,8.8,13.6
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,2,4,5.9,12.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,4,8,11.8,30.5
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,9,10,9,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,4,5,44.4,30.7
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,7,9,77.8,42.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School,407,213,407,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",10,15,2.5,4.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,4,5,1.0,1.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),279,191,68.6,21.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),65,58,16.0,16.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,49,50,12.0,10.9
Estimate Educational Attainment Population 25 Years And Over,1070,243,1070,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,13,11,1.2,1.0
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",53,45,5.0,4.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),467,165,43.6,12.2
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",202,88,18.9,7.5
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,65,36,6.1,3.0
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,200,102,18.7,8.1
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,70,62,6.5,5.4
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,1004,235,93.8,4.2
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,270,136,25.2,10.5
Estimate Veteran Status Civilian Population 18 Years And Over,1238,300,1238,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,155,90,12.5,5.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,1624,426,1624,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,204,97,12.6,6.2
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,386,192,386,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,4,5,1.0,1.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,988,271,988,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,139,89,14.1,9.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,250,89,250,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,61,32,24.4,10.5
Estimate Residence 1 Year Ago Population 1 Year And Over,1621,426,1621,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,1465,375,90.4,10.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),156,176,9.6,10.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,156,176,9.6,10.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,34,30,2.1,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,122,169,7.5,9.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,6,9,0.4,0.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,116,168,7.2,9.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,12,0.0,2.0
Estimate Place Of Birth Total Population,1624,426,1624,(X)
Estimate Place Of Birth Total Population Native,1610,425,99.1,1.2
Estimate Place Of Birth Total Population Native Born In United States,1599,423,98.5,1.5
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,1320,359,81.3,10.1
Estimate Place Of Birth Total Population Native Born In United States Different State,279,186,17.2,9.9
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",11,16,0.7,1.0
Estimate Place Of Birth Total Population Foreign Born,14,18,0.9,1.2
Estimate U.S. Citizenship Status Foreign-Born Population,14,18,14,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,14,18,100.0,79.3
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,0,12,0.0,79.3
Estimate Year Of Entry Population Born Outside The United States,25,25,25,(X)
Estimate Year Of Entry Population Born Outside The United States Native,11,16,11,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,12,0.0,89.4
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,11,16,100.0,89.4
Estimate Year Of Entry Population Born Outside The United States Foreign Born,14,18,14,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,0,12,0.0,79.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,14,18,100.0,79.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",14,18,14,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",7,13,50.0,50.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",0,12,0.0,79.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,12,0.0,79.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,12,0.0,79.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",7,12,50.0,50.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,12,0.0,79.3
Estimate Language Spoken At Home Population 5 Years And Over,1592,425,1592,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,1585,426,99.6,0.8
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,7,12,0.4,0.8
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",7,12,0.4,0.8
Estimate Language Spoken At Home Population 5 Years And Over Spanish,7,12,0.4,0.8
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",7,12,0.4,0.8
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,0,12,0.0,2.0
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",0,12,0.0,2.0
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,0,12,0.0,2.0
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,12,0.0,2.0
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,12,0.0,2.0
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,12,0.0,2.0
Estimate Ancestry Total Population,1624,426,1624,(X)
Estimate Ancestry Total Population American,88,60,5.4,3.8
Estimate Ancestry Total Population Arab,0,12,0.0,2.0
Estimate Ancestry Total Population Czech,0,12,0.0,2.0
Estimate Ancestry Total Population Danish,2,3,0.1,0.2
Estimate Ancestry Total Population Dutch,12,14,0.7,0.9
Estimate Ancestry Total Population English,184,157,11.3,8.8
Estimate Ancestry Total Population French (Except Basque),25,21,1.5,1.3
Estimate Ancestry Total Population French Canadian,0,12,0.0,2.0
Estimate Ancestry Total Population German,339,222,20.9,13.7
Estimate Ancestry Total Population Greek,0,12,0.0,2.0
Estimate Ancestry Total Population Hungarian,0,12,0.0,2.0
Estimate Ancestry Total Population Irish,177,99,10.9,6.4
Estimate Ancestry Total Population Italian,103,98,6.3,6.1
Estimate Ancestry Total Population Lithuanian,0,12,0.0,2.0
Estimate Ancestry Total Population Norwegian,53,83,3.3,5.2
Estimate Ancestry Total Population Polish,6,8,0.4,0.5
Estimate Ancestry Total Population Portuguese,0,12,0.0,2.0
Estimate Ancestry Total Population Russian,0,12,0.0,2.0
Estimate Ancestry Total Population Scotch-Irish,14,15,0.9,1.0
Estimate Ancestry Total Population Scottish,0,12,0.0,2.0
Estimate Ancestry Total Population Slovak,0,12,0.0,2.0
Estimate Ancestry Total Population Subsaharan African,0,12,0.0,2.0
Estimate Ancestry Total Population Swedish,0,12,0.0,2.0
Estimate Ancestry Total Population Swiss,0,12,0.0,2.0
Estimate Ancestry Total Population Ukrainian,0,12,0.0,2.0
Estimate Ancestry Total Population Welsh,7,11,0.4,0.7
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,12,0.0,2.0
Estimate Computers And Internet Use Total Households,635,134,635,(X)
Estimate Computers And Internet Use Total Households With A Computer,566,132,89.1,11.2
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,532,133,83.8,11.0
