Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,109,72,109,(X)
Estimate Households By Type Total Households Married-Couple Household,77,51,70.6,35.4
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,37,41,33.9,32.4
Estimate Households By Type Total Households Cohabiting Couple Household,0,13,0.0,29.8
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,0,13,0.0,29.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",0,13,0.0,29.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",0,13,0.0,29.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",0,13,0.0,29.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",0,13,0.0,29.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",32,48,29.4,35.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",0,13,0.0,29.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",0,13,0.0,29.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",0,13,0.0,29.8
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,37,41,33.9,32.4
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,10,17,9.2,15.1
Estimate Households By Type Total Households Average Household Size,2.68,0.48,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.68,0.48,(X),(X)
Estimate Relationship Population In Households,292,195,292,(X)
Estimate Relationship Population In Households Householder,109,72,37.3,6.8
Estimate Relationship Population In Households Spouse,78,51,26.7,11.0
Estimate Relationship Population In Households Unmarried Partner,0,13,0.0,12.8
Estimate Relationship Population In Households Child,105,88,36.0,11.5
Estimate Relationship Population In Households Other Relatives,0,13,0.0,12.8
Estimate Relationship Population In Households Other Nonrelatives,0,13,0.0,12.8
Estimate Marital Status Males 15 Years And Over,125,84,125,(X)
Estimate Marital Status Males 15 Years And Over Never Married,48,60,38.4,33.5
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",77,51,61.6,33.5
Estimate Marital Status Males 15 Years And Over Separated,0,13,0.0,26.8
Estimate Marital Status Males 15 Years And Over Widowed,0,13,0.0,26.8
Estimate Marital Status Males 15 Years And Over Divorced,0,13,0.0,26.8
Estimate Marital Status Females 15 Years And Over,134,93,134,(X)
Estimate Marital Status Females 15 Years And Over Never Married,24,36,17.9,22.4
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",78,50,58.2,27.0
Estimate Marital Status Females 15 Years And Over Separated,0,13,0.0,25.4
Estimate Marital Status Females 15 Years And Over Widowed,0,13,0.0,25.4
Estimate Marital Status Females 15 Years And Over Divorced,32,48,23.9,32.1
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,18,29,18,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,13,0.0,77.5
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,672,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",346,487,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,672,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",0,1000,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",1000,775,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,13,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,42,46,42,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",0,13,0.0,50.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,18,29,42.9,57.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),0,13,0.0,50.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),24,36,57.1,57.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,0,13,0.0,50.8
Estimate Educational Attainment Population 25 Years And Over,198,122,198,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,0,13,0.0,18.2
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",0,13,0.0,18.2
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),11,19,5.6,8.4
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",0,13,0.0,18.2
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,10,16,5.1,8.8
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,100,76,50.5,19.0
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,77,55,38.9,19.5
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,198,122,100.0,18.2
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,177,111,89.4,11.3
Estimate Veteran Status Civilian Population 18 Years And Over,235,155,235,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,10,16,4.3,8.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,292,195,292,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,0,13,0.0,12.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,57,65,57,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,0,13,0.0,43.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,225,149,225,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,0,13,0.0,16.2
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,10,17,10,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,0,13,0.0,100.0
Estimate Residence 1 Year Ago Population 1 Year And Over,277,182,277,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,257,179,92.8,11.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),20,32,7.2,11.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,20,32,7.2,11.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,20,32,7.2,11.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,0,13,0.0,13.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,0,13,0.0,13.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,0,13,0.0,13.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,13,0.0,13.4
Estimate Place Of Birth Total Population,292,195,292,(X)
Estimate Place Of Birth Total Population Native,233,155,79.8,16.7
Estimate Place Of Birth Total Population Native Born In United States,213,144,72.9,21.9
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,122,118,41.8,27.5
Estimate Place Of Birth Total Population Native Born In United States Different State,91,73,31.2,22.7
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",20,31,6.8,9.5
Estimate Place Of Birth Total Population Foreign Born,59,66,20.2,16.7
