Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,12647,616,12647,(X)
Estimate Households By Type Total Households Married-Couple Household,6652,559,52.6,3.6
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,2930,399,23.2,2.9
Estimate Households By Type Total Households Cohabiting Couple Household,748,267,5.9,2.1
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,392,217,3.1,1.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",1672,288,13.2,2.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",156,90,1.2,0.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",1112,259,8.8,2.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",143,69,1.1,0.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",3575,501,28.3,3.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",1056,258,8.3,2.0
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",1584,378,12.5,2.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",881,329,7.0,2.4
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,4965,522,39.3,3.8
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,2786,381,22.0,2.6
Estimate Households By Type Total Households Average Household Size,2.78,0.09,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.20,0.10,(X),(X)
Estimate Relationship Population In Households,35151,1721,35151,(X)
Estimate Relationship Population In Households Householder,12647,616,36.0,1.2
Estimate Relationship Population In Households Spouse,6842,578,19.5,1.3
Estimate Relationship Population In Households Unmarried Partner,797,276,2.3,0.8
Estimate Relationship Population In Households Child,11870,948,33.8,1.7
Estimate Relationship Population In Households Other Relatives,2022,381,5.8,1.1
Estimate Relationship Population In Households Other Nonrelatives,973,316,2.8,0.9
Estimate Marital Status Males 15 Years And Over,13203,808,13203,(X)
Estimate Marital Status Males 15 Years And Over Never Married,4248,626,32.2,3.8
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",7172,608,54.3,3.8
Estimate Marital Status Males 15 Years And Over Separated,325,138,2.5,1.1
Estimate Marital Status Males 15 Years And Over Widowed,401,146,3.0,1.1
Estimate Marital Status Males 15 Years And Over Divorced,1057,221,8.0,1.6
Estimate Marital Status Females 15 Years And Over,14559,891,14559,(X)
Estimate Marital Status Females 15 Years And Over Never Married,4222,577,29.0,3.2
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",6951,582,47.7,3.5
Estimate Marital Status Females 15 Years And Over Separated,530,249,3.6,1.7
Estimate Marital Status Females 15 Years And Over Widowed,831,289,5.7,1.9
Estimate Marital Status Females 15 Years And Over Divorced,2025,306,13.9,2.0
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,556,202,556,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",177,152,31.8,22.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",37,30,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",59,21,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",16,18,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",97,45,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",35,21,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,827,222,827,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,207,114,25.0,12.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,20,31,2.4,3.8
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,115,105,13.9,12.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,20,43,2.4,4.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,52,46,6.3,5.6
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,207,114,207,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,99,51,47.8,15.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,163,112,78.7,22.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,9426,901,9426,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",459,151,4.9,1.7
