Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,611,136,611,(X)
Estimate Households By Type Total Households Married-Couple Household,295,104,48.3,12.3
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,48,40,7.9,6.1
Estimate Households By Type Total Households Cohabiting Couple Household,81,42,13.3,6.3
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,43,33,7.0,5.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",77,42,12.6,7.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",7,10,1.1,1.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",60,40,9.8,6.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",38,28,6.2,4.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",158,82,25.9,10.9
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",46,59,7.5,8.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",68,41,11.1,6.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",41,32,6.7,5.2
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,195,106,31.9,12.8
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,223,73,36.5,12.6
Estimate Households By Type Total Households Average Household Size,3.35,0.70,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.86,0.88,(X),(X)
Estimate Relationship Population In Households,2047,581,2047,(X)
Estimate Relationship Population In Households Householder,611,136,29.8,6.0
Estimate Relationship Population In Households Spouse,270,104,13.2,4.6
Estimate Relationship Population In Households Unmarried Partner,55,32,2.7,1.5
Estimate Relationship Population In Households Child,735,292,35.9,8.0
Estimate Relationship Population In Households Other Relatives,266,204,13.0,7.3
Estimate Relationship Population In Households Other Nonrelatives,110,81,5.4,3.4
Estimate Marital Status Males 15 Years And Over,916,252,916,(X)
Estimate Marital Status Males 15 Years And Over Never Married,190,131,20.7,12.8
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",407,172,44.4,13.3
Estimate Marital Status Males 15 Years And Over Separated,26,43,2.8,4.4
Estimate Marital Status Males 15 Years And Over Widowed,24,24,2.6,2.7
Estimate Marital Status Males 15 Years And Over Divorced,269,145,29.4,13.3
Estimate Marital Status Females 15 Years And Over,862,358,862,(X)
Estimate Marital Status Females 15 Years And Over Never Married,212,132,24.6,12.2
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",373,185,43.3,11.3
Estimate Marital Status Females 15 Years And Over Separated,0,13,0.0,4.5
Estimate Marital Status Females 15 Years And Over Widowed,147,82,17.1,8.8
Estimate Marital Status Females 15 Years And Over Divorced,130,126,15.1,10.5
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,9,9,9,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,13,0.0,100.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,140,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",19,20,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,336,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",61,67,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,158,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,100,100,100,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,86,98,86.0,25.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,67,93,67.0,40.5
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,19,32,19.0,34.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,13,0.0,31.7
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,13,0.0,31.7
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,86,98,86,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,48,60,55.8,19.7
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,86,98,100.0,35.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School,276,161,276,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",11,19,4.0,6.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,30,35,10.9,10.7
