Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,11530,575,11530,(X)
Estimate Households By Type Total Households Married-Couple Household,5889,611,51.1,4.8
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,2228,397,19.3,3.2
Estimate Households By Type Total Households Cohabiting Couple Household,1222,296,10.6,2.6
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,605,249,5.2,2.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",1621,350,14.1,2.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",149,107,1.3,0.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",1259,301,10.9,2.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",548,203,4.8,1.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",2798,499,24.3,4.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",721,362,6.3,3.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",1155,269,10.0,2.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",628,202,5.4,1.8
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,4253,492,36.9,3.5
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,3326,358,28.8,3.1
Estimate Households By Type Total Households Average Household Size,2.96,0.12,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.37,0.14,(X),(X)
Estimate Relationship Population In Households,34095,1989,34095,(X)
Estimate Relationship Population In Households Householder,11530,575,33.8,1.4
Estimate Relationship Population In Households Spouse,5943,558,17.4,1.5
Estimate Relationship Population In Households Unmarried Partner,1315,330,3.9,1.0
Estimate Relationship Population In Households Child,11422,1110,33.5,2.1
Estimate Relationship Population In Households Other Relatives,2365,563,6.9,1.6
Estimate Relationship Population In Households Other Nonrelatives,1520,671,4.5,1.9
Estimate Marital Status Males 15 Years And Over,13400,956,13400,(X)
Estimate Marital Status Males 15 Years And Over Never Married,4599,742,34.3,4.4
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",6540,758,48.8,5.1
Estimate Marital Status Males 15 Years And Over Separated,258,184,1.9,1.4
Estimate Marital Status Males 15 Years And Over Widowed,472,206,3.5,1.5
Estimate Marital Status Males 15 Years And Over Divorced,1531,415,11.4,3.1
Estimate Marital Status Females 15 Years And Over,13678,835,13678,(X)
Estimate Marital Status Females 15 Years And Over Never Married,3492,522,25.5,3.1
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",6835,634,50.0,3.6
Estimate Marital Status Females 15 Years And Over Separated,185,117,1.4,0.8
Estimate Marital Status Females 15 Years And Over Widowed,1078,284,7.9,2.2
Estimate Marital Status Females 15 Years And Over Divorced,2088,462,15.3,3.3
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,468,189,468,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",107,115,22.9,21.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",25,27,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",62,27,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,51,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",90,55,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",52,43,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,891,336,891,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,131,111,14.7,11.8
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,30,0.0,5.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,30,0.0,5.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,16,28,1.8,3.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,115,110,12.9,12.2
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,131,111,131,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,72,65,55.0,18.6
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,107,106,81.7,28.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School,8533,1103,8533,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",322,196,3.8,2.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,423,186,5.0,2.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),4250,730,49.8,5.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),2045,409,24.0,3.8
