Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,4510,166,4510,(X)
Estimate Households By Type Total Households Married-Couple Household,3582,188,79.4,4.4
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,1858,185,41.2,4.7
Estimate Households By Type Total Households Cohabiting Couple Household,7,10,0.2,0.2
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,0,19,0.0,0.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",279,125,6.2,2.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",7,11,0.2,0.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",234,116,5.2,2.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",78,46,1.7,1.0
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",642,169,14.2,3.6
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",59,44,1.3,1.0
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",368,106,8.2,2.3
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",288,93,6.4,2.0
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,1985,195,44.0,5.0
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,1263,214,28.0,4.4
Estimate Households By Type Total Households Average Household Size,3.00,0.11,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.30,0.12,(X),(X)
Estimate Relationship Population In Households,13520,222,13520,(X)
Estimate Relationship Population In Households Householder,4510,166,33.4,1.2
Estimate Relationship Population In Households Spouse,3526,178,26.1,1.3
Estimate Relationship Population In Households Unmarried Partner,8,11,0.1,0.1
Estimate Relationship Population In Households Child,5186,263,38.4,1.8
Estimate Relationship Population In Households Other Relatives,262,126,1.9,0.9
Estimate Relationship Population In Households Other Nonrelatives,28,31,0.2,0.2
Estimate Marital Status Males 15 Years And Over,4949,310,4949,(X)
Estimate Marital Status Males 15 Years And Over Never Married,1015,224,20.5,3.6
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",3669,190,74.1,3.9
Estimate Marital Status Males 15 Years And Over Separated,25,33,0.5,0.7
Estimate Marital Status Males 15 Years And Over Widowed,105,53,2.1,1.1
Estimate Marital Status Males 15 Years And Over Divorced,135,101,2.7,2.0
Estimate Marital Status Females 15 Years And Over,5036,244,5036,(X)
Estimate Marital Status Females 15 Years And Over Never Married,865,195,17.2,3.3
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",3570,187,70.9,4.9
Estimate Marital Status Females 15 Years And Over Separated,24,25,0.5,0.5
Estimate Marital Status Females 15 Years And Over Widowed,433,163,8.6,3.0
Estimate Marital Status Females 15 Years And Over Divorced,144,54,2.9,1.1
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,169,86,169,(X)
