Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,378,85,378,(X)
Estimate Households By Type Total Households Married-Couple Household,119,63,31.5,13.2
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,35,39,9.3,9.7
Estimate Households By Type Total Households Cohabiting Couple Household,0,14,0.0,11.2
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,0,14,0.0,11.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",42,35,11.1,8.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",0,14,0.0,11.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",36,36,9.5,8.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",6,10,1.6,2.6
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",217,55,57.4,13.6
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",71,31,18.8,8.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",118,50,31.2,12.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",70,39,18.5,9.4
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,107,48,28.3,12.0
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,148,61,39.2,13.1
Estimate Households By Type Total Households Average Household Size,2.51,0.50,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.54,0.87,(X),(X)
Estimate Relationship Population In Households,948,227,948,(X)
Estimate Relationship Population In Households Householder,378,85,39.9,8.1
Estimate Relationship Population In Households Spouse,106,57,11.2,5.0
Estimate Relationship Population In Households Unmarried Partner,0,14,0.0,4.6
Estimate Relationship Population In Households Child,400,158,42.2,10.6
Estimate Relationship Population In Households Other Relatives,48,41,5.1,4.1
Estimate Relationship Population In Households Other Nonrelatives,16,26,1.7,2.6
Estimate Marital Status Males 15 Years And Over,406,132,406,(X)
Estimate Marital Status Males 15 Years And Over Never Married,255,103,62.8,12.2
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",131,66,32.3,12.4
Estimate Marital Status Males 15 Years And Over Separated,5,10,1.2,2.3
Estimate Marital Status Males 15 Years And Over Widowed,0,14,0.0,10.5
Estimate Marital Status Males 15 Years And Over Divorced,15,16,3.7,4.2
Estimate Marital Status Females 15 Years And Over,395,93,395,(X)
Estimate Marital Status Females 15 Years And Over Never Married,172,71,43.5,13.6
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",105,58,26.6,12.3
Estimate Marital Status Females 15 Years And Over Separated,20,25,5.1,6.8
Estimate Marital Status Females 15 Years And Over Widowed,63,39,15.9,9.5
Estimate Marital Status Females 15 Years And Over Divorced,35,31,8.9,7.2
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,3,5,3,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",3,5,100.0,100.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",25,41,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",20,30,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,728,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",107,192,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,342,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,9,12,9,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,1,2,11.1,27.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,14,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,14,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,14,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,1,2,11.1,27.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,1,2,1,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,1,2,100.0,100.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,1,2,100.0,100.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,214,111,214,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",0,14,0.0,18.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,10,15,4.7,7.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),82,43,38.3,15.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),102,84,47.7,20.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,20,24,9.3,12.9
Estimate Educational Attainment Population 25 Years And Over,593,148,593,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,27,28,4.6,4.4
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",62,50,10.5,7.7
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),210,87,35.4,11.1
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",146,67,24.6,10.5
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,29,25,4.9,4.2
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,91,60,15.3,9.1
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,28,22,4.7,4.0
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,504,127,85.0,8.0
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,119,56,20.1,8.2
Estimate Veteran Status Civilian Population 18 Years And Over,727,170,727,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,31,35,4.3,4.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,948,227,948,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,170,93,17.9,8.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,221,102,221,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,0,14,0.0,18.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,548,143,548,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,100,58,18.2,9.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,179,74,179,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,70,49,39.1,20.1
Estimate Residence 1 Year Ago Population 1 Year And Over,942,225,942,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,850,207,90.2,9.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),92,93,9.8,9.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,92,93,9.8,9.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,92,93,9.8,9.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,0,14,0.0,4.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,0,14,0.0,4.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,0,14,0.0,4.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,14,0.0,4.7
Estimate Place Of Birth Total Population,948,227,948,(X)
Estimate Place Of Birth Total Population Native,948,227,100.0,4.6
Estimate Place Of Birth Total Population Native Born In United States,948,227,100.0,4.6
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,869,217,91.7,4.8
Estimate Place Of Birth Total Population Native Born In United States Different State,79,48,8.3,4.8
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",0,14,0.0,4.6
Estimate Place Of Birth Total Population Foreign Born,0,14,0.0,4.6
Estimate U.S. Citizenship Status Foreign-Born Population,0,14,0,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,0,14,-666666666.0,-222222222.0
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,0,14,-666666666.0,-222222222.0
Estimate Year Of Entry Population Born Outside The United States,0,14,0,(X)
Estimate Year Of Entry Population Born Outside The United States Native,0,14,0,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,14,-666666666.0,-222222222.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,0,14,-666666666.0,-222222222.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,0,14,0,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,0,14,-666666666.0,-222222222.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,0,14,-666666666.0,-222222222.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",0,14,0,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",0,14,-666666666.0,-222222222.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",0,14,-666666666.0,-222222222.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,14,-666666666.0,-222222222.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,14,-666666666.0,-222222222.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",0,14,-666666666.0,-222222222.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,14,-666666666.0,-222222222.0
Estimate Language Spoken At Home Population 5 Years And Over,896,204,896,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,892,204,99.6,0.7
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,4,7,0.4,0.7
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",0,14,0.0,4.9
Estimate Language Spoken At Home Population 5 Years And Over Spanish,4,7,0.4,0.7
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,14,0.0,4.9
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,0,14,0.0,4.9
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",0,14,0.0,4.9
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,0,14,0.0,4.9
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,14,0.0,4.9
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,14,0.0,4.9
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,14,0.0,4.9
Estimate Ancestry Total Population,948,227,948,(X)
Estimate Ancestry Total Population American,126,110,13.3,11.1
Estimate Ancestry Total Population Arab,0,14,0.0,4.6
Estimate Ancestry Total Population Czech,0,14,0.0,4.6
Estimate Ancestry Total Population Danish,0,14,0.0,4.6
Estimate Ancestry Total Population Dutch,0,14,0.0,4.6
Estimate Ancestry Total Population English,21,21,2.2,2.3
Estimate Ancestry Total Population French (Except Basque),0,14,0.0,4.6
Estimate Ancestry Total Population French Canadian,0,14,0.0,4.6
Estimate Ancestry Total Population German,0,14,0.0,4.6
Estimate Ancestry Total Population Greek,0,14,0.0,4.6
Estimate Ancestry Total Population Hungarian,0,14,0.0,4.6
Estimate Ancestry Total Population Irish,63,54,6.6,5.3
Estimate Ancestry Total Population Italian,15,23,1.6,2.4
Estimate Ancestry Total Population Lithuanian,0,14,0.0,4.6
Estimate Ancestry Total Population Norwegian,0,14,0.0,4.6
Estimate Ancestry Total Population Polish,0,14,0.0,4.6
Estimate Ancestry Total Population Portuguese,0,14,0.0,4.6
Estimate Ancestry Total Population Russian,0,14,0.0,4.6
Estimate Ancestry Total Population Scotch-Irish,0,14,0.0,4.6
Estimate Ancestry Total Population Scottish,9,14,0.9,1.4
Estimate Ancestry Total Population Slovak,0,14,0.0,4.6
Estimate Ancestry Total Population Subsaharan African,0,14,0.0,4.6
Estimate Ancestry Total Population Swedish,0,14,0.0,4.6
Estimate Ancestry Total Population Swiss,0,14,0.0,4.6
Estimate Ancestry Total Population Ukrainian,0,14,0.0,4.6
Estimate Ancestry Total Population Welsh,0,14,0.0,4.6
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,14,0.0,4.6
Estimate Computers And Internet Use Total Households,378,85,378,(X)
Estimate Computers And Internet Use Total Households With A Computer,286,78,75.7,10.1
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,233,76,61.6,13.8
