Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,211,43,211,(X)
Estimate Households By Type Total Households Married-Couple Household,73,33,34.6,11.4
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,13,13,6.2,5.7
Estimate Households By Type Total Households Cohabiting Couple Household,23,15,10.9,6.9
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,14,13,6.6,6.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",22,11,10.4,5.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",2,2,0.9,1.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",19,11,9.0,5.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",7,5,3.3,2.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",93,28,44.1,11.2
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",17,15,8.1,6.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",66,20,31.3,9.2
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",43,20,20.4,8.6
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,53,26,25.1,11.2
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,100,36,47.4,11.4
Estimate Households By Type Total Households Average Household Size,2.74,0.65,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.85,1.20,(X),(X)
Estimate Relationship Population In Households,579,156,579,(X)
Estimate Relationship Population In Households Householder,211,43,36.4,8.5
Estimate Relationship Population In Households Spouse,59,25,10.2,4.4
Estimate Relationship Population In Households Unmarried Partner,23,13,4.0,2.3
Estimate Relationship Population In Households Child,191,70,33.0,8.5
Estimate Relationship Population In Households Other Relatives,92,99,15.9,13.3
Estimate Relationship Population In Households Other Nonrelatives,3,5,0.5,0.9
Estimate Marital Status Males 15 Years And Over,206,68,206,(X)
Estimate Marital Status Males 15 Years And Over Never Married,76,34,36.9,11.6
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",118,49,57.3,11.4
Estimate Marital Status Males 15 Years And Over Separated,0,9,0.0,9.2
