Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,4879,339,4879,(X)
Estimate Households By Type Total Households Married-Couple Household,2648,308,54.3,5.8
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,819,215,16.8,4.3
Estimate Households By Type Total Households Cohabiting Couple Household,304,143,6.2,2.9
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,106,73,2.2,1.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",644,182,13.2,3.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",48,64,1.0,1.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",480,193,9.8,3.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",61,46,1.3,0.9
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",1283,278,26.3,5.0
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",119,81,2.4,1.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",733,255,15.0,4.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",309,124,6.3,2.5
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,1352,234,27.7,4.6
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,1725,254,35.4,4.8
Estimate Households By Type Total Households Average Household Size,2.54,0.16,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.06,0.22,(X),(X)
Estimate Relationship Population In Households,12387,979,12387,(X)
Estimate Relationship Population In Households Householder,4879,339,39.4,2.5
Estimate Relationship Population In Households Spouse,2563,293,20.7,2.0
Estimate Relationship Population In Households Unmarried Partner,300,143,2.4,1.2
Estimate Relationship Population In Households Child,3573,586,28.8,3.2
Estimate Relationship Population In Households Other Relatives,786,270,6.3,2.0
Estimate Relationship Population In Households Other Nonrelatives,286,135,2.3,1.1
Estimate Marital Status Males 15 Years And Over,4844,451,4844,(X)
Estimate Marital Status Males 15 Years And Over Never Married,1128,263,23.3,4.5
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",2852,356,58.9,6.2
Estimate Marital Status Males 15 Years And Over Separated,115,74,2.4,1.6
Estimate Marital Status Males 15 Years And Over Widowed,111,60,2.3,1.2
Estimate Marital Status Males 15 Years And Over Divorced,638,299,13.2,5.8
Estimate Marital Status Females 15 Years And Over,5182,442,5182,(X)
Estimate Marital Status Females 15 Years And Over Never Married,1012,279,19.5,4.6
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",2772,318,53.5,5.2
Estimate Marital Status Females 15 Years And Over Separated,70,53,1.4,1.0
Estimate Marital Status Females 15 Years And Over Widowed,661,185,12.8,3.6
Estimate Marital Status Females 15 Years And Over Divorced,667,219,12.9,3.9
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,175,101,175,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",65,71,37.1,29.8
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",55,61,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",72,41,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,239,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",135,77,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",23,28,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,360,154,360,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,223,133,61.9,18.4
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,30,47,8.3,12.8
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,21,30,5.8,8.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,21,0.0,10.5
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,172,119,47.8,21.5
