Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,7673,620,7673,(X)
Estimate Households By Type Total Households Married-Couple Household,4238,484,55.2,5.6
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,517,161,6.7,2.2
Estimate Households By Type Total Households Cohabiting Couple Household,302,131,3.9,1.7
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,123,114,1.6,1.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",1603,428,20.9,4.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",129,156,1.7,2.0
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",1266,385,16.5,4.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",808,325,10.5,4.0
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",1530,272,19.9,3.3
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",92,55,1.2,0.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",1091,238,14.2,2.9
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",888,224,11.6,2.7
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,1042,272,13.6,3.3
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,5040,534,65.7,4.9
Estimate Households By Type Total Households Average Household Size,2.14,0.11,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.58,0.12,(X),(X)
Estimate Relationship Population In Households,16432,1236,16432,(X)
Estimate Relationship Population In Households Householder,7673,620,46.7,2.5
Estimate Relationship Population In Households Spouse,4146,438,25.2,2.3
Estimate Relationship Population In Households Unmarried Partner,316,139,1.9,0.8
Estimate Relationship Population In Households Child,2753,483,16.8,2.4
Estimate Relationship Population In Households Other Relatives,1136,279,6.9,1.7
Estimate Relationship Population In Households Other Nonrelatives,408,252,2.5,1.4
Estimate Marital Status Males 15 Years And Over,7729,670,7729,(X)
Estimate Marital Status Males 15 Years And Over Never Married,1613,473,20.9,5.1
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",4425,460,57.3,5.5
Estimate Marital Status Males 15 Years And Over Separated,237,149,3.1,2.0
Estimate Marital Status Males 15 Years And Over Widowed,655,318,8.5,4.0
Estimate Marital Status Males 15 Years And Over Divorced,799,203,10.3,2.5
Estimate Marital Status Females 15 Years And Over,7457,648,7457,(X)
Estimate Marital Status Females 15 Years And Over Never Married,1100,295,14.8,3.4
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",4243,514,56.9,5.4
Estimate Marital Status Females 15 Years And Over Separated,35,34,0.5,0.5
Estimate Marital Status Females 15 Years And Over Widowed,1235,265,16.6,3.4
Estimate Marital Status Females 15 Years And Over Divorced,844,263,11.3,3.3
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,71,66,71,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",63,64,88.7,23.8
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",54,56,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",38,36,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,126,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",34,63,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",52,57,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,408,213,408,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,10,15,2.5,4.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,23,0.0,11.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,23,0.0,11.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,23,0.0,11.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,10,15,2.5,4.2
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,10,15,10,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,10,15,100.0,100.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,23,0.0,100.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,1973,538,1973,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",103,101,5.2,5.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,34,41,1.7,2.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),934,354,47.3,10.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),595,251,30.2,10.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,307,164,15.6,7.5
Estimate Educational Attainment Population 25 Years And Over,14147,961,14147,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,148,127,1.0,0.9
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",821,272,5.8,1.9
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),5129,639,36.3,3.2
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",3135,495,22.2,3.2
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,941,218,6.7,1.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,2057,372,14.5,2.5
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,1916,380,13.5,2.7
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,13178,946,93.2,2.0
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,3973,448,28.1,3.0
Estimate Veteran Status Civilian Population 18 Years And Over,14622,991,14622,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,1987,328,13.6,2.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,16432,1236,16432,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,3162,439,19.2,2.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,1910,487,1910,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,97,62,5.1,3.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,7027,843,7027,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,1401,342,19.9,4.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,7495,728,7495,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,1664,257,22.2,3.5
Estimate Residence 1 Year Ago Population 1 Year And Over,16452,1243,16452,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,14554,1179,88.5,4.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),1898,767,11.5,4.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,1898,767,11.5,4.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,871,492,5.3,3.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,1027,571,6.2,3.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,540,530,3.3,3.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,487,185,3.0,1.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,23,0.0,0.3
Estimate Place Of Birth Total Population,16532,1241,16532,(X)
Estimate Place Of Birth Total Population Native,15084,1171,91.2,2.4
Estimate Place Of Birth Total Population Native Born In United States,14957,1145,90.5,2.4
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,4145,751,25.1,4.0
Estimate Place Of Birth Total Population Native Born In United States Different State,10812,971,65.4,4.1
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",127,104,0.8,0.6
Estimate Place Of Birth Total Population Foreign Born,1448,418,8.8,2.4
Estimate U.S. Citizenship Status Foreign-Born Population,1448,418,1448,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,1234,401,85.2,9.4
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,214,138,14.8,9.4
Estimate Year Of Entry Population Born Outside The United States,1575,427,1575,(X)
Estimate Year Of Entry Population Born Outside The United States Native,127,104,127,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,9,14,7.1,12.3
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,118,104,92.9,12.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born,1448,418,1448,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,52,47,3.6,3.4
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,1396,418,96.4,3.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",1448,418,1448,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",524,330,36.2,16.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",586,215,40.5,14.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,23,0.0,3.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,23,0.0,3.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",256,143,17.7,9.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",82,87,5.7,5.9
Estimate Language Spoken At Home Population 5 Years And Over,16254,1246,16254,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,14617,1195,89.9,2.6
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,1637,447,10.1,2.6
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",207,113,1.3,0.7
Estimate Language Spoken At Home Population 5 Years And Over Spanish,323,164,2.0,1.0
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",123,104,0.8,0.6
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,519,342,3.2,2.0
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",33,36,0.2,0.2
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,795,271,4.9,1.7
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",51,49,0.3,0.3
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,23,0.0,0.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,23,0.0,0.3
Estimate Ancestry Total Population,16532,1241,16532,(X)
Estimate Ancestry Total Population American,2750,822,16.6,4.5
Estimate Ancestry Total Population Arab,14,24,0.1,0.1
Estimate Ancestry Total Population Czech,175,163,1.1,1.0
Estimate Ancestry Total Population Danish,27,55,0.2,0.3
Estimate Ancestry Total Population Dutch,298,196,1.8,1.2
Estimate Ancestry Total Population English,1725,333,10.4,2.1
Estimate Ancestry Total Population French (Except Basque),588,203,3.6,1.2
Estimate Ancestry Total Population French Canadian,153,81,0.9,0.5
Estimate Ancestry Total Population German,3265,542,19.7,3.0
Estimate Ancestry Total Population Greek,74,75,0.4,0.5
