Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,11474,788,11474,(X)
Estimate Households By Type Total Households Married-Couple Household,3273,415,28.5,3.3
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,925,235,8.1,2.0
Estimate Households By Type Total Households Cohabiting Couple Household,869,285,7.6,2.4
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,78,43,0.7,0.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",3554,634,31.0,4.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",59,50,0.5,0.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",2788,615,24.3,4.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",532,202,4.6,1.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",3778,394,32.9,3.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",163,80,1.4,0.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",2961,335,25.8,3.0
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",870,215,7.6,1.8
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,1249,236,10.9,2.0
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,2826,406,24.6,3.1
Estimate Households By Type Total Households Average Household Size,1.76,0.07,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.57,0.09,(X),(X)
Estimate Relationship Population In Households,20146,1353,20146,(X)
Estimate Relationship Population In Households Householder,11474,788,57.0,2.1
Estimate Relationship Population In Households Spouse,3207,395,15.9,1.5
Estimate Relationship Population In Households Unmarried Partner,876,251,4.3,1.2
Estimate Relationship Population In Households Child,2828,390,14.0,1.6
Estimate Relationship Population In Households Other Relatives,481,179,2.4,0.9
Estimate Relationship Population In Households Other Nonrelatives,1280,351,6.4,1.6
Estimate Marital Status Males 15 Years And Over,9215,895,9215,(X)
Estimate Marital Status Males 15 Years And Over Never Married,4570,705,49.6,4.6
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",3619,465,39.3,4.5
Estimate Marital Status Males 15 Years And Over Separated,97,98,1.1,1.1
Estimate Marital Status Males 15 Years And Over Widowed,224,164,2.4,1.8
Estimate Marital Status Males 15 Years And Over Divorced,705,214,7.7,2.4
Estimate Marital Status Females 15 Years And Over,9523,652,9523,(X)
Estimate Marital Status Females 15 Years And Over Never Married,4496,504,47.2,3.6
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",3406,407,35.8,3.6
Estimate Marital Status Females 15 Years And Over Separated,120,83,1.3,0.9
Estimate Marital Status Females 15 Years And Over Widowed,606,168,6.4,1.7
Estimate Marital Status Females 15 Years And Over Divorced,895,195,9.4,2.1
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,221,121,221,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",13,19,5.9,9.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",3,5,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",37,20,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,111,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",29,24,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",55,35,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,28,45,28,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,0,25,0.0,62.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,25,0.0,62.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,25,0.0,62.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,25,0.0,62.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,25,0.0,62.2
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,25,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,25,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,25,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,2560,441,2560,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",319,156,12.5,5.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,59,48,2.3,1.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),787,202,30.7,6.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),330,141,12.9,4.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,1065,282,41.6,9.0
Estimate Educational Attainment Population 25 Years And Over,17498,1159,17498,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,507,197,2.9,1.1
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",337,144,1.9,0.8
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),1569,469,9.0,2.6
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",2318,370,13.2,2.1
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,880,246,5.0,1.4
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,7794,908,44.5,3.6
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,4093,459,23.4,2.4
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,16654,1165,95.2,1.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,11887,1040,67.9,3.3
Estimate Veteran Status Civilian Population 18 Years And Over,18524,1170,18524,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,386,156,2.1,0.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,20203,1360,20203,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,1938,397,9.6,2.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,1980,371,1980,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,42,36,2.1,1.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,14560,1012,14560,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,612,198,4.2,1.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,3663,504,3663,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,1284,321,35.1,7.5
Estimate Residence 1 Year Ago Population 1 Year And Over,20241,1309,20241,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,17429,1314,86.1,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),2812,482,13.9,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,2596,453,12.8,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,2063,413,10.2,2.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,533,151,2.6,0.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,128,65,0.6,0.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,405,152,2.0,0.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,216,169,1.1,0.8
Estimate Place Of Birth Total Population,20504,1344,20504,(X)
Estimate Place Of Birth Total Population Native,14813,1065,72.2,3.2
Estimate Place Of Birth Total Population Native Born In United States,14458,1038,70.5,3.1
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,6765,763,33.0,3.0
Estimate Place Of Birth Total Population Native Born In United States Different State,7693,671,37.5,2.8
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",355,152,1.7,0.7
Estimate Place Of Birth Total Population Foreign Born,5691,815,27.8,3.2
Estimate U.S. Citizenship Status Foreign-Born Population,5691,815,5691,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,3919,755,68.9,7.0
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,1772,422,31.1,7.0
Estimate Year Of Entry Population Born Outside The United States,6046,814,6046,(X)
Estimate Year Of Entry Population Born Outside The United States Native,355,152,355,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,51,49,14.4,14.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,304,151,85.6,14.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,5691,815,5691,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,1228,357,21.6,5.9
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,4463,744,78.4,5.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",5691,815,5691,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",1852,457,32.5,6.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",2724,611,47.9,7.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",302,153,5.3,2.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",57,66,1.0,1.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",583,268,10.2,4.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",173,80,3.0,1.5
Estimate Language Spoken At Home Population 5 Years And Over,19706,1282,19706,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,14261,1204,72.4,3.3
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,5445,693,27.6,3.3
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",1784,395,9.1,2.0
Estimate Language Spoken At Home Population 5 Years And Over Spanish,1058,261,5.4,1.4
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",211,112,1.1,0.6
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,2552,429,13.0,2.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",1005,272,5.1,1.4
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,713,236,3.6,1.2
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",380,163,1.9,0.8
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,1122,538,5.7,2.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",188,157,1.0,0.8
Estimate Ancestry Total Population,20504,1344,20504,(X)
Estimate Ancestry Total Population American,1203,373,5.9,1.7
Estimate Ancestry Total Population Arab,559,204,2.7,1.0
Estimate Ancestry Total Population Czech,126,65,0.6,0.3
Estimate Ancestry Total Population Danish,90,81,0.4,0.4
Estimate Ancestry Total Population Dutch,81,58,0.4,0.3
Estimate Ancestry Total Population English,1542,301,7.5,1.4
Estimate Ancestry Total Population French (Except Basque),564,285,2.8,1.3
Estimate Ancestry Total Population French Canadian,89,77,0.4,0.4
Estimate Ancestry Total Population German,1660,275,8.1,1.3
Estimate Ancestry Total Population Greek,201,103,1.0,0.5
Estimate Ancestry Total Population Hungarian,238,109,1.2,0.5
Estimate Ancestry Total Population Irish,1500,276,7.3,1.4
Estimate Ancestry Total Population Italian,1204,347,5.9,1.7
Estimate Ancestry Total Population Lithuanian,92,66,0.4,0.3
Estimate Ancestry Total Population Norwegian,160,132,0.8,0.6
Estimate Ancestry Total Population Polish,1007,249,4.9,1.2
Estimate Ancestry Total Population Portuguese,47,41,0.2,0.2
Estimate Ancestry Total Population Russian,1116,284,5.4,1.4
Estimate Ancestry Total Population Scotch-Irish,211,127,1.0,0.6
Estimate Ancestry Total Population Scottish,216,114,1.1,0.6
Estimate Ancestry Total Population Slovak,25,27,0.1,0.1
Estimate Ancestry Total Population Subsaharan African,112,91,0.5,0.4
