Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,427,98,427,(X)
Estimate Households By Type Total Households Married-Couple Household,210,67,49.2,15.8
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,46,35,10.8,8.1
Estimate Households By Type Total Households Cohabiting Couple Household,0,13,0.0,8.9
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,0,13,0.0,8.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",140,88,32.8,16.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",0,13,0.0,8.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",131,90,30.7,17.0
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",76,71,17.8,15.3
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",77,44,18.0,9.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",0,13,0.0,8.9
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",43,35,10.1,7.9
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",43,35,10.1,7.9
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,60,42,14.1,9.9
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,273,81,63.9,14.0
Estimate Households By Type Total Households Average Household Size,1.98,0.38,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.66,0.41,(X),(X)
Estimate Relationship Population In Households,844,205,844,(X)
Estimate Relationship Population In Households Householder,427,98,50.6,9.2
Estimate Relationship Population In Households Spouse,222,75,26.3,7.4
Estimate Relationship Population In Households Unmarried Partner,0,13,0.0,4.6
Estimate Relationship Population In Households Child,146,99,17.3,9.0
Estimate Relationship Population In Households Other Relatives,36,54,4.3,6.0
Estimate Relationship Population In Households Other Nonrelatives,13,20,1.5,2.4
Estimate Marital Status Males 15 Years And Over,416,104,416,(X)
Estimate Marital Status Males 15 Years And Over Never Married,37,34,8.9,7.6
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",218,71,52.4,16.9
Estimate Marital Status Males 15 Years And Over Separated,36,52,8.7,11.8
Estimate Marital Status Males 15 Years And Over Widowed,56,63,13.5,14.0
Estimate Marital Status Males 15 Years And Over Divorced,69,51,16.6,11.5
Estimate Marital Status Females 15 Years And Over,351,95,351,(X)
Estimate Marital Status Females 15 Years And Over Never Married,15,19,4.3,5.0
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",214,70,61.0,16.5
Estimate Marital Status Females 15 Years And Over Separated,0,13,0.0,10.8
Estimate Marital Status Females 15 Years And Over Widowed,68,42,19.4,10.4
Estimate Marital Status Females 15 Years And Over Divorced,54,45,15.4,11.1
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,0,13,0,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,13,-666666666.0,-222222222.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,950,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",0,402,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,950,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",-666666666,-222222222,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,444,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,14,20,14,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,14,20,100.0,87.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,14,20,100.0,87.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,0.0,87.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,13,0.0,87.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,13,0.0,87.9
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,14,20,14,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,14,20,100.0,87.9
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,13,0.0,87.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School,82,65,82,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",0,13,0.0,36.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,0,13,0.0,36.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),48,51,58.5,33.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),23,22,28.0,21.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,11,16,13.4,16.2
Estimate Educational Attainment Population 25 Years And Over,744,161,744,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,50,40,6.7,5.1
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",60,51,8.1,6.2
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),231,96,31.0,10.9
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",218,86,29.3,10.1
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,66,44,8.9,5.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,106,57,14.2,7.6
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,13,22,1.7,2.9
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,634,146,85.2,9.1
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,119,62,16.0,8.1
Estimate Veteran Status Civilian Population 18 Years And Over,744,161,744,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,110,50,14.8,6.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,847,204,847,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,219,92,25.9,9.2
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,103,85,103,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,17,27,16.5,24.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,328,121,328,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,54,37,16.5,9.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,416,109,416,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,148,65,35.6,13.1
Estimate Residence 1 Year Ago Population 1 Year And Over,847,204,847,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,776,181,91.6,8.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),71,77,8.4,8.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,64,75,7.6,8.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,17,27,2.0,2.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,47,65,5.5,7.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,47,65,5.5,7.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,0,13,0.0,4.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,7,12,0.8,1.4
Estimate Place Of Birth Total Population,847,204,847,(X)
Estimate Place Of Birth Total Population Native,847,204,100.0,4.6
Estimate Place Of Birth Total Population Native Born In United States,839,206,99.1,1.9
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,552,168,65.2,9.1
Estimate Place Of Birth Total Population Native Born In United States Different State,287,91,33.9,8.6
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",8,16,0.9,1.9
