Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,350,84,350,(X)
Estimate Households By Type Total Households Married-Couple Household,178,77,50.9,19.9
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,50,40,14.3,10.5
Estimate Households By Type Total Households Cohabiting Couple Household,19,27,5.4,7.5
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,0,12,0.0,8.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",102,66,29.1,16.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",6,12,1.7,3.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",96,64,27.4,16.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",70,60,20.0,15.2
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",51,47,14.6,12.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",25,39,7.1,11.0
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",16,17,4.6,4.9
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",16,17,4.6,4.9
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,91,63,26.0,16.3
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,157,71,44.9,16.7
Estimate Households By Type Total Households Average Household Size,2.46,0.51,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.18,0.55,(X),(X)
Estimate Relationship Population In Households,862,272,862,(X)
Estimate Relationship Population In Households Householder,350,84,40.6,8.3
Estimate Relationship Population In Households Spouse,198,94,23.0,8.4
Estimate Relationship Population In Households Unmarried Partner,25,37,2.9,4.4
Estimate Relationship Population In Households Child,228,156,26.5,12.8
Estimate Relationship Population In Households Other Relatives,51,61,5.9,6.6
Estimate Relationship Population In Households Other Nonrelatives,10,15,1.2,1.6
Estimate Marital Status Males 15 Years And Over,375,120,375,(X)
Estimate Marital Status Males 15 Years And Over Never Married,77,71,20.5,14.5
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",178,76,47.5,14.8
Estimate Marital Status Males 15 Years And Over Separated,0,12,0.0,8.3
Estimate Marital Status Males 15 Years And Over Widowed,0,12,0.0,8.3
Estimate Marital Status Males 15 Years And Over Divorced,120,70,32.0,18.9
Estimate Marital Status Females 15 Years And Over,361,125,361,(X)
Estimate Marital Status Females 15 Years And Over Never Married,66,55,18.3,12.3
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",198,95,54.8,17.0
Estimate Marital Status Females 15 Years And Over Separated,0,12,0.0,8.6
Estimate Marital Status Females 15 Years And Over Widowed,16,17,4.4,4.9
Estimate Marital Status Females 15 Years And Over Divorced,81,64,22.4,17.4
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,0,12,0,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,12,-666666666.0,-222222222.0
