Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,3697,520,3697,(X)
Estimate Households By Type Total Households Married-Couple Household,1092,267,29.5,7.0
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,136,89,3.7,2.3
Estimate Households By Type Total Households Cohabiting Couple Household,305,321,8.2,8.2
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,259,315,7.0,8.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",540,209,14.6,5.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",69,115,1.9,3.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",364,147,9.8,4.0
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",142,100,3.8,2.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",1760,424,47.6,9.2
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",642,268,17.4,6.6
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",362,129,9.8,3.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",207,104,5.6,2.8
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,1576,410,42.6,7.9
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,1453,327,39.3,7.5
Estimate Households By Type Total Households Average Household Size,3.31,0.31,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.79,0.39,(X),(X)
Estimate Relationship Population In Households,12237,1978,12237,(X)
Estimate Relationship Population In Households Householder,3697,520,30.2,2.8
Estimate Relationship Population In Households Spouse,1059,265,8.7,2.2
Estimate Relationship Population In Households Unmarried Partner,290,315,2.4,2.4
Estimate Relationship Population In Households Child,4791,1021,39.2,5.4
Estimate Relationship Population In Households Other Relatives,2301,847,18.8,5.6
Estimate Relationship Population In Households Other Nonrelatives,99,158,0.8,1.3
Estimate Marital Status Males 15 Years And Over,4093,753,4093,(X)
Estimate Marital Status Males 15 Years And Over Never Married,2048,493,50.0,9.1
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",1366,390,33.4,8.4
Estimate Marital Status Males 15 Years And Over Separated,92,98,2.2,2.4
Estimate Marital Status Males 15 Years And Over Widowed,92,57,2.2,1.4
Estimate Marital Status Males 15 Years And Over Divorced,495,360,12.1,7.9
Estimate Marital Status Females 15 Years And Over,4911,958,4911,(X)
Estimate Marital Status Females 15 Years And Over Never Married,1977,596,40.3,7.8
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",1228,351,25.0,6.9
Estimate Marital Status Females 15 Years And Over Separated,161,201,3.3,3.9
Estimate Marital Status Females 15 Years And Over Widowed,455,192,9.3,3.4
Estimate Marital Status Females 15 Years And Over Divorced,1090,387,22.2,7.0
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,52,65,52,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",33,58,63.5,58.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",15,26,(X),(X)
