Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,17173,638,17173,(X)
Estimate Households By Type Total Households Married-Couple Household,8858,479,51.6,2.9
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,4034,334,23.5,1.9
Estimate Households By Type Total Households Cohabiting Couple Household,791,330,4.6,1.9
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,293,299,1.7,1.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",3116,396,18.1,2.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",175,139,1.0,0.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",2036,321,11.9,1.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",576,156,3.4,0.9
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",4408,496,25.7,2.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",519,165,3.0,1.0
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",2726,400,15.9,2.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",1699,315,9.9,1.7
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,5233,505,30.5,2.6
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,5337,402,31.1,2.3
Estimate Households By Type Total Households Average Household Size,2.56,0.07,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.16,0.08,(X),(X)
Estimate Relationship Population In Households,44048,1802,44048,(X)
Estimate Relationship Population In Households Householder,17173,638,39.0,1.0
Estimate Relationship Population In Households Spouse,8847,462,20.1,1.0
Estimate Relationship Population In Households Unmarried Partner,830,387,1.9,0.8
Estimate Relationship Population In Households Child,13467,853,30.6,1.1
Estimate Relationship Population In Households Other Relatives,2400,433,5.4,0.9
Estimate Relationship Population In Households Other Nonrelatives,1331,407,3.0,0.9
Estimate Marital Status Males 15 Years And Over,18246,962,18246,(X)
Estimate Marital Status Males 15 Years And Over Never Married,6645,777,36.4,3.1
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",9948,525,54.5,3.0
Estimate Marital Status Males 15 Years And Over Separated,120,90,0.7,0.5
Estimate Marital Status Males 15 Years And Over Widowed,412,110,2.3,0.6
Estimate Marital Status Males 15 Years And Over Divorced,1121,378,6.1,2.0
Estimate Marital Status Females 15 Years And Over,18400,918,18400,(X)
Estimate Marital Status Females 15 Years And Over Never Married,4354,516,23.7,2.3
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",9700,565,52.7,2.8
Estimate Marital Status Females 15 Years And Over Separated,153,96,0.8,0.5
Estimate Marital Status Females 15 Years And Over Widowed,1980,300,10.8,1.6
Estimate Marital Status Females 15 Years And Over Divorced,2213,461,12.0,2.3
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,256,94,256,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",17,25,6.6,9.7
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",4,6,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",27,10,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,54,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",48,20,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",16,11,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,512,195,512,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,55,43,10.7,8.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,19,20,3.7,4.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,12,25,2.3,5.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,28,0.0,7.5
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,24,27,4.7,5.3
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,55,43,55,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,28,26,50.9,29.5
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,36,34,65.5,31.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School,10278,829,10278,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",883,222,8.6,2.1
