Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,1365,140,1365,(X)
Estimate Households By Type Total Households Married-Couple Household,693,79,50.8,5.7
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,169,44,12.4,3.2
Estimate Households By Type Total Households Cohabiting Couple Household,59,31,4.3,2.2
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,17,15,1.2,1.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",332,94,24.3,5.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",9,8,0.7,0.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",249,72,18.2,4.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",64,20,4.7,1.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",281,83,20.6,5.3
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",19,16,1.4,1.2
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",210,82,15.4,5.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",100,31,7.3,2.4
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,245,46,17.9,3.3
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,505,63,37.0,5.1
Estimate Households By Type Total Households Average Household Size,2.29,0.15,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.93,0.22,(X),(X)
Estimate Relationship Population In Households,3124,260,3124,(X)
Estimate Relationship Population In Households Householder,1365,140,43.7,2.8
Estimate Relationship Population In Households Spouse,704,72,22.5,1.9
Estimate Relationship Population In Households Unmarried Partner,61,31,2.0,1.0
Estimate Relationship Population In Households Child,663,97,21.2,2.9
Estimate Relationship Population In Households Other Relatives,217,91,6.9,2.8
Estimate Relationship Population In Households Other Nonrelatives,114,58,3.6,1.7
Estimate Marital Status Males 15 Years And Over,1464,157,1464,(X)
Estimate Marital Status Males 15 Years And Over Never Married,371,80,25.3,4.3
