Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,191,40,191,(X)
Estimate Households By Type Total Households Married-Couple Household,93,30,48.7,11.0
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,25,9,13.1,5.1
Estimate Households By Type Total Households Cohabiting Couple Household,5,7,2.6,3.4
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,4,7,2.1,3.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",57,24,29.8,10.0
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",2,3,1.0,1.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",51,24,26.7,10.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",15,14,7.9,6.9
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",36,12,18.8,6.2
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",6,6,3.1,2.9
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",29,12,15.2,6.4
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",22,11,11.5,5.6
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,37,14,19.4,6.4
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,78,30,40.8,10.3
Estimate Households By Type Total Households Average Household Size,2.35,0.29,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.32,0.44,(X),(X)
Estimate Relationship Population In Households,448,93,448,(X)
Estimate Relationship Population In Households Householder,191,40,42.6,5.2
Estimate Relationship Population In Households Spouse,100,27,22.3,4.9
Estimate Relationship Population In Households Unmarried Partner,4,7,0.9,1.4
Estimate Relationship Population In Households Child,142,47,31.7,6.1
Estimate Relationship Population In Households Other Relatives,6,10,1.3,2.2
Estimate Relationship Population In Households Other Nonrelatives,5,5,1.1,1.2
Estimate Marital Status Males 15 Years And Over,172,46,172,(X)
Estimate Marital Status Males 15 Years And Over Never Married,57,26,33.1,9.9
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",97,30,56.4,10.3
Estimate Marital Status Males 15 Years And Over Separated,0,9,0.0,11.0
Estimate Marital Status Males 15 Years And Over Widowed,9,12,5.2,6.8
Estimate Marital Status Males 15 Years And Over Divorced,9,7,5.2,3.6
Estimate Marital Status Females 15 Years And Over,169,39,169,(X)
Estimate Marital Status Females 15 Years And Over Never Married,31,15,18.3,6.7
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",110,30,65.1,8.2
Estimate Marital Status Females 15 Years And Over Separated,0,9,0.0,11.1
Estimate Marital Status Females 15 Years And Over Widowed,22,11,13.0,6.7
Estimate Marital Status Females 15 Years And Over Divorced,6,6,3.6,3.7
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,1,2,1,(X)
