Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,7141,426,7141,(X)
Estimate Households By Type Total Households Married-Couple Household,4393,354,61.5,4.3
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,2447,311,34.3,4.5
Estimate Households By Type Total Households Cohabiting Couple Household,255,159,3.6,2.2
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,39,41,0.5,0.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",1010,300,14.1,4.1
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",16,25,0.2,0.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",823,269,11.5,3.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",153,118,2.1,1.7
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",1483,274,20.8,3.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",353,181,4.9,2.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",949,231,13.3,3.1
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",248,130,3.5,1.8
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,2900,346,40.6,4.9
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,1217,251,17.0,3.3
Estimate Households By Type Total Households Average Household Size,2.58,0.11,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.11,0.11,(X),(X)
Estimate Relationship Population In Households,18414,1041,18414,(X)
Estimate Relationship Population In Households Householder,7141,426,38.8,1.6
Estimate Relationship Population In Households Spouse,4281,346,23.2,1.3
Estimate Relationship Population In Households Unmarried Partner,246,134,1.3,0.7
Estimate Relationship Population In Households Child,6011,521,32.6,1.9
Estimate Relationship Population In Households Other Relatives,377,173,2.0,0.9
Estimate Relationship Population In Households Other Nonrelatives,358,225,1.9,1.2
Estimate Marital Status Males 15 Years And Over,7360,485,7360,(X)
Estimate Marital Status Males 15 Years And Over Never Married,2056,412,27.9,4.6
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",4838,360,65.7,4.6
Estimate Marital Status Males 15 Years And Over Separated,53,49,0.7,0.7
Estimate Marital Status Males 15 Years And Over Widowed,127,103,1.7,1.4
Estimate Marital Status Males 15 Years And Over Divorced,286,170,3.9,2.3
Estimate Marital Status Females 15 Years And Over,7559,553,7559,(X)
Estimate Marital Status Females 15 Years And Over Never Married,2118,365,28.0,3.9
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",4342,360,57.4,3.9
