Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,12400,719,12400,(X)
Estimate Households By Type Total Households Married-Couple Household,4327,465,34.9,3.4
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,1275,255,10.3,2.0
Estimate Households By Type Total Households Cohabiting Couple Household,666,163,5.4,1.3
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,344,150,2.8,1.2
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",2657,457,21.4,3.4
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",131,107,1.1,0.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",1953,387,15.8,2.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",486,187,3.9,1.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",4750,573,38.3,3.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",1355,333,10.9,2.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",2699,440,21.8,3.2
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",1305,230,10.5,1.8
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,3618,464,29.2,3.1
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,3863,461,31.2,3.4
Estimate Households By Type Total Households Average Household Size,2.33,0.09,(X),(X)
Estimate Households By Type Total Households Average Family Size,3.07,0.14,(X),(X)
Estimate Relationship Population In Households,28861,1947,28861,(X)
Estimate Relationship Population In Households Householder,12400,719,43.0,1.7
Estimate Relationship Population In Households Spouse,3957,473,13.7,1.5
Estimate Relationship Population In Households Unmarried Partner,633,159,2.2,0.6
Estimate Relationship Population In Households Child,9363,1187,32.4,2.6
Estimate Relationship Population In Households Other Relatives,1629,352,5.6,1.2
Estimate Relationship Population In Households Other Nonrelatives,879,454,3.0,1.5
Estimate Marital Status Males 15 Years And Over,10836,845,10836,(X)
Estimate Marital Status Males 15 Years And Over Never Married,4735,604,43.7,3.6
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",4418,467,40.8,3.6
Estimate Marital Status Males 15 Years And Over Separated,209,115,1.9,1.1
Estimate Marital Status Males 15 Years And Over Widowed,295,117,2.7,1.1
Estimate Marital Status Males 15 Years And Over Divorced,1179,279,10.9,2.4
Estimate Marital Status Females 15 Years And Over,12323,895,12323,(X)
Estimate Marital Status Females 15 Years And Over Never Married,5102,646,41.4,3.8
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",4376,481,35.5,3.5
Estimate Marital Status Females 15 Years And Over Separated,202,126,1.6,1.0
Estimate Marital Status Females 15 Years And Over Widowed,1061,202,8.6,1.6
Estimate Marital Status Females 15 Years And Over Divorced,1582,351,12.8,2.6
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,289,116,289,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",126,96,43.6,25.8
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",27,21,(X),(X)
