Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,1188,194,1188,(X)
Estimate Households By Type Total Households Married-Couple Household,634,159,53.4,10.8
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,110,87,9.3,6.8
Estimate Households By Type Total Households Cohabiting Couple Household,21,23,1.8,1.8
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,3,7,0.3,0.6
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",203,95,17.1,7.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",0,14,0.0,3.9
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",184,92,15.5,7.3
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",70,47,5.9,4.0
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",330,127,27.8,9.3
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",22,28,1.9,2.3
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",222,113,18.7,8.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",88,63,7.4,5.2
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,142,94,12.0,7.2
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,403,101,33.9,8.0
Estimate Households By Type Total Households Average Household Size,2.32,0.40,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.99,0.50,(X),(X)
Estimate Relationship Population In Households,2757,572,2757,(X)
Estimate Relationship Population In Households Householder,1188,194,43.1,7.3
Estimate Relationship Population In Households Spouse,667,160,24.2,4.3
Estimate Relationship Population In Households Unmarried Partner,16,18,0.6,0.7
Estimate Relationship Population In Households Child,581,232,21.1,5.8
Estimate Relationship Population In Households Other Relatives,276,235,10.0,7.2
Estimate Relationship Population In Households Other Nonrelatives,29,42,1.1,1.5
Estimate Marital Status Males 15 Years And Over,1098,184,1098,(X)
Estimate Marital Status Males 15 Years And Over Never Married,279,131,25.4,9.7
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",683,154,62.2,11.1
Estimate Marital Status Males 15 Years And Over Separated,0,14,0.0,4.2
Estimate Marital Status Males 15 Years And Over Widowed,29,27,2.6,2.5
Estimate Marital Status Males 15 Years And Over Divorced,107,68,9.7,6.3
Estimate Marital Status Females 15 Years And Over,1315,284,1315,(X)
Estimate Marital Status Females 15 Years And Over Never Married,113,86,8.6,5.9
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",864,211,65.7,8.3
Estimate Marital Status Females 15 Years And Over Separated,23,39,1.7,3.1
Estimate Marital Status Females 15 Years And Over Widowed,84,58,6.4,3.9
Estimate Marital Status Females 15 Years And Over Divorced,231,96,17.6,6.9
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,28,28,28,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",3,6,10.7,23.6
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",15,30,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",57,54,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,455,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",12,19,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",144,136,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,105,100,105,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,63,72,60.0,35.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,58,71,55.2,38.4
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,14,0.0,34.5
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,14,0.0,34.5
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,5,9,4.8,9.6
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,63,72,63,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,33,34,52.4,28.4
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,58,71,92.1,20.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School,384,248,384,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",38,54,9.9,11.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,41,47,10.7,8.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),214,156,55.7,17.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),67,54,17.4,14.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,24,39,6.3,11.0
Estimate Educational Attainment Population 25 Years And Over,2218,353,2218,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,110,94,5.0,3.9
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",165,100,7.4,4.4
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),890,273,40.1,9.1
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",316,145,14.2,6.4
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,172,86,7.8,3.7
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,207,103,9.3,4.9
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,358,181,16.1,8.1
