Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Households By Type Total Households,132,35,132,(X)
Estimate Households By Type Total Households Married-Couple Household,59,26,44.7,16.9
Estimate Households By Type Total Households Married-Couple Household With Children Of The Householder Under 18 Years,17,12,12.9,8.5
Estimate Households By Type Total Households Cohabiting Couple Household,8,7,6.1,4.8
Estimate Households By Type Total Households Cohabiting Couple Household With Children Of The Householder Under 18 Years,1,3,0.8,2.0
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present",17,13,12.9,8.7
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",4,8,3.0,5.8
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone",11,9,8.3,6.5
"Estimate Households By Type Total Households Male Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",2,3,1.5,2.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present",48,24,36.4,15.5
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present With Children Of The Householder Under 18 Years",9,10,6.8,6.8
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone",23,16,17.4,12.2
"Estimate Households By Type Total Households Female Householder, No Spouse/Partner Present Householder Living Alone 65 Years And Over",12,10,9.1,7.1
Estimate Households By Type Total Households Households With One Or More People Under 18 Years,42,20,31.8,11.2
Estimate Households By Type Total Households Households With One Or More People 65 Years And Over,41,15,31.1,9.8
Estimate Households By Type Total Households Average Household Size,2.27,0.32,(X),(X)
Estimate Households By Type Total Households Average Family Size,2.88,0.45,(X),(X)
Estimate Relationship Population In Households,299,86,299,(X)
Estimate Relationship Population In Households Householder,132,35,44.1,6.0
Estimate Relationship Population In Households Spouse,58,18,19.4,5.7
Estimate Relationship Population In Households Unmarried Partner,6,9,2.0,2.6
Estimate Relationship Population In Households Child,76,44,25.4,9.3
Estimate Relationship Population In Households Other Relatives,20,14,6.7,4.2
Estimate Relationship Population In Households Other Nonrelatives,7,9,2.3,2.8
Estimate Marital Status Males 15 Years And Over,115,35,115,(X)
Estimate Marital Status Males 15 Years And Over Never Married,31,18,27.0,11.5
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",67,21,58.3,13.5
Estimate Marital Status Males 15 Years And Over Separated,2,4,1.7,3.6
Estimate Marital Status Males 15 Years And Over Widowed,0,12,0.0,25.8
Estimate Marital Status Males 15 Years And Over Divorced,15,12,13.0,8.8
Estimate Marital Status Females 15 Years And Over,121,34,121,(X)
Estimate Marital Status Females 15 Years And Over Never Married,30,24,24.8,16.5
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",63,22,52.1,16.6
Estimate Marital Status Females 15 Years And Over Separated,0,12,0.0,24.7
Estimate Marital Status Females 15 Years And Over Widowed,10,11,8.3,8.9
Estimate Marital Status Females 15 Years And Over Divorced,18,13,14.9,9.8
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,0,12,0,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,12,-666666666.0,-222222222.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,520,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",0,397,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,1000,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",0,487,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,706,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,14,18,14,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,5,8,35.7,57.8
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,5,8,35.7,57.8
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,12,0.0,82.3
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,12,0.0,82.3
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,12,0.0,82.3
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,5,8,5,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,5,8,100.0,100.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,12,0.0,100.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,65,41,65,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",5,6,7.7,9.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,2,4,3.1,5.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),36,31,55.4,20.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),11,11,16.9,12.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,11,10,16.9,12.9
Estimate Educational Attainment Population 25 Years And Over,193,47,193,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,5,7,2.6,3.4
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",18,13,9.3,6.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),90,30,46.6,13.6
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",28,21,14.5,8.8
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,27,16,14.0,8.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,16,16,8.3,7.5
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,9,8,4.7,4.2
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,170,43,88.1,6.7
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,25,20,13.0,9.2
Estimate Veteran Status Civilian Population 18 Years And Over,227,58,227,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,16,9,7.0,4.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,299,86,299,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,43,22,14.4,7.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,72,41,72,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,3,6,4.2,8.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,173,53,173,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,20,13,11.6,7.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,54,20,54,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,20,15,37.0,21.5
Estimate Residence 1 Year Ago Population 1 Year And Over,299,86,299,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,259,77,86.6,9.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),40,34,13.4,9.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,40,34,13.4,9.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,38,34,12.7,9.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,2,8,0.7,2.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,2,8,0.7,2.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,0,12,0.0,11.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,12,0.0,11.0
Estimate Place Of Birth Total Population,299,86,299,(X)
Estimate Place Of Birth Total Population Native,290,84,97.0,3.1
Estimate Place Of Birth Total Population Native Born In United States,290,84,97.0,3.1
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,249,79,83.3,5.3
Estimate Place Of Birth Total Population Native Born In United States Different State,41,16,13.7,5.2
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",0,12,0.0,11.0
Estimate Place Of Birth Total Population Foreign Born,9,10,3.0,3.1
Estimate U.S. Citizenship Status Foreign-Born Population,9,10,9,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,6,9,66.7,50.2
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,3,4,33.3,50.2
Estimate Year Of Entry Population Born Outside The United States,9,10,9,(X)
Estimate Year Of Entry Population Born Outside The United States Native,0,12,0,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,12,-666666666.0,-222222222.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,0,12,-666666666.0,-222222222.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,9,10,9,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,2,4,22.2,42.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,7,9,77.8,42.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",9,10,9,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",2,5,22.2,66.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",2,4,22.2,42.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,12,0.0,100.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",5,8,55.6,55.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",0,12,0.0,100.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,12,0.0,100.0
Estimate Language Spoken At Home Population 5 Years And Over,281,80,281,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,279,80,99.3,1.3
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,2,4,0.7,1.3
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",0,12,0.0,11.7
Estimate Language Spoken At Home Population 5 Years And Over Spanish,0,12,0.0,11.7
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,12,0.0,11.7
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,0,12,0.0,11.7
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",0,12,0.0,11.7
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,2,4,0.7,1.3
