Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,60366,1669,60366,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,38538,1359,63.8,1.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,38286,1401,63.4,1.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,36091,1304,59.8,1.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,2195,351,3.6,0.6
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,252,275,0.4,0.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,21828,1041,36.2,1.4
Estimate Employment Status Civilian Labor Force,38286,1401,38286,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.7,0.9
Estimate Employment Status Females 16 Years And Over,31724,1131,31724,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,18266,862,57.6,1.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,18251,861,57.5,1.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,17200,813,54.2,1.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,4868,510,4868,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,2994,408,61.5,5.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,9047,918,9047,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,5124,622,56.6,5.6
Estimate Commuting To Work Workers 16 Years And Over,35346,1249,35346,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",7443,628,21.1,1.6
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",1426,242,4.0,0.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),17829,848,50.4,2.1
Estimate Commuting To Work Workers 16 Years And Over Walked,2726,407,7.7,1.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,672,160,1.9,0.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,5250,662,14.9,1.7
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),46.3,1.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,36091,1304,36091,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",19804,928,54.9,2.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,4967,545,13.8,1.5
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,7567,784,21.0,1.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",1592,302,4.4,0.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",2161,301,6.0,0.8
Estimate Industry Civilian Employed Population 16 Years And Over,36091,1304,36091,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",51,51,0.1,0.1
Estimate Industry Civilian Employed Population 16 Years And Over Construction,1734,309,4.8,0.8
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,1072,202,3.0,0.6
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,777,276,2.2,0.8
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,3147,462,8.7,1.2
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",1695,310,4.7,0.9
Estimate Industry Civilian Employed Population 16 Years And Over Information,1103,203,3.1,0.6
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",4437,466,12.3,1.2
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",5599,585,15.5,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",10301,793,28.5,1.8
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",2669,426,7.4,1.2
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",1549,265,4.3,0.7
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,1957,276,5.4,0.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,36091,1304,36091,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,27273,1084,75.6,1.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,6576,499,18.2,1.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,2098,310,5.8,0.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,144,81,0.4,0.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,30150,838,30150,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",1657,277,5.5,0.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",1114,259,3.7,0.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",1780,307,5.9,1.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",2178,430,7.2,1.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",2727,417,9.0,1.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",4149,368,13.8,1.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",3780,418,12.5,1.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",5735,455,19.0,1.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",2438,228,8.1,0.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",4592,397,15.2,1.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),84145,5152,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),114589,4426,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,23617,807,78.3,1.4
