Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,17551,791,17551,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,11997,678,68.4,2.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,11997,678,68.4,2.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,11773,684,67.1,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,224,69,1.3,0.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,17,0.0,0.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5554,457,31.6,2.2
Estimate Employment Status Civilian Labor Force,11997,678,11997,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),1.9,0.6
Estimate Employment Status Females 16 Years And Over,9262,557,9262,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,5831,411,63.0,3.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,5831,411,63.0,3.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,5757,405,62.2,3.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,1464,287,1464,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1193,285,81.5,7.9
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2728,378,2728,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1933,307,70.9,9.6
Estimate Commuting To Work Workers 16 Years And Over,11674,696,11674,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",9663,658,82.8,2.5
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",905,238,7.8,1.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),108,75,0.9,0.6
Estimate Commuting To Work Workers 16 Years And Over Walked,255,141,2.2,1.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,248,112,2.1,1.0
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,495,140,4.2,1.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),17.7,1.1,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,11773,684,11773,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",3502,332,29.7,2.4
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1848,298,15.7,2.1
