Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,2662,395,2662,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,1944,345,73.0,5.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,1944,345,73.0,5.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1922,345,72.2,5.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,22,20,0.8,0.7
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,12,0.0,1.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,718,151,27.0,5.1
Estimate Employment Status Civilian Labor Force,1944,345,1944,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),1.1,1.0
Estimate Employment Status Females 16 Years And Over,1274,196,1274,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,843,149,66.2,5.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,843,149,66.2,5.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,842,149,66.1,5.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,254,94,254,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,236,92,92.9,7.9
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,386,143,386,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,221,118,57.3,20.4
Estimate Commuting To Work Workers 16 Years And Over,1882,324,1882,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1492,238,79.3,7.8
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",283,167,15.0,7.5
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),18,24,1.0,1.2
Estimate Commuting To Work Workers 16 Years And Over Walked,1,2,0.1,0.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,12,0.0,1.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,88,60,4.7,3.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),27.0,5.9,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1922,345,1922,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",545,212,28.4,9.6
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,203,92,10.6,4.7
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,428,148,22.3,6.7
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",272,181,14.2,8.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",474,106,24.7,5.2
Estimate Industry Civilian Employed Population 16 Years And Over,1922,345,1922,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",77,58,4.0,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Construction,104,78,5.4,3.8
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,921,254,47.9,7.3
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,38,44,2.0,2.3
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,187,82,9.7,4.1
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",28,30,1.5,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Information,6,9,0.3,0.5
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",40,43,2.1,2.2
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",113,63,5.9,3.2
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",303,111,15.8,5.3
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",47,24,2.4,1.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",27,24,1.4,1.3
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,31,28,1.6,1.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,1922,345,1922,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,1715,337,89.2,5.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,79,48,4.1,2.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,119,85,6.2,4.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,9,14,0.5,0.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,1255,218,1255,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",5,7,0.4,0.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",19,18,1.5,1.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",57,37,4.5,2.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",158,87,12.6,6.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",152,61,12.1,5.1
