Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,1075,213,1075,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,777,195,72.3,8.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,777,195,72.3,8.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,768,192,71.4,8.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,9,9,0.8,0.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,12,0.0,3.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,298,94,27.7,8.4
Estimate Employment Status Civilian Labor Force,777,195,777,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),1.2,1.0
Estimate Employment Status Females 16 Years And Over,551,107,551,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,359,100,65.2,9.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,359,100,65.2,9.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,352,99,63.9,9.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,123,96,123,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,40,24,32.5,32.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,151,64,151,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,85,50,56.3,29.8
Estimate Commuting To Work Workers 16 Years And Over,761,192,761,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",666,187,87.5,6.5
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",30,29,3.9,3.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,12,0.0,4.5
Estimate Commuting To Work Workers 16 Years And Over Walked,2,3,0.3,0.4
Estimate Commuting To Work Workers 16 Years And Over Other Means,19,23,2.5,2.9
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,44,32,5.8,4.3
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),22.9,3.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,768,192,768,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",132,50,17.2,7.8
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,219,95,28.5,9.1
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,162,71,21.1,7.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",106,63,13.8,6.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",149,66,19.4,6.5
Estimate Industry Civilian Employed Population 16 Years And Over,768,192,768,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",23,20,3.0,2.8
Estimate Industry Civilian Employed Population 16 Years And Over Construction,75,49,9.8,5.8
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,154,67,20.1,8.8
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,19,17,2.5,2.2
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,127,82,16.5,8.1
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",42,30,5.5,4.0
Estimate Industry Civilian Employed Population 16 Years And Over Information,0,12,0.0,4.5
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",6,8,0.8,0.9
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",51,52,6.6,6.6
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",119,53,15.5,5.3
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",62,41,8.1,5.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",27,21,3.5,2.9
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,63,53,8.2,5.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,768,192,768,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,580,161,75.5,7.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,132,62,17.2,6.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,56,35,7.3,4.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,12,0.0,4.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,491,90,491,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",5,7,1.0,1.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",0,12,0.0,6.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",76,61,15.5,11.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",24,28,4.9,5.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",36,22,7.3,4.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",84,40,17.1,8.6
