Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,167,36,167,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,79,29,47.3,10.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,79,29,47.3,10.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,73,28,43.7,10.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,6,5,3.6,3.2
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,9,0.0,11.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,88,20,52.7,10.7
Estimate Employment Status Civilian Labor Force,79,29,79,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),7.6,6.8
Estimate Employment Status Females 16 Years And Over,78,19,78,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,33,12,42.3,10.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,33,12,42.3,10.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,30,12,38.5,11.2
Estimate Employment Status Own Children Of The Householder Under 6 Years,12,7,12,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,7,5,58.3,32.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,10,9,10,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,4,4,40.0,39.4
Estimate Commuting To Work Workers 16 Years And Over,69,27,69,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",42,18,60.9,23.6
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",15,21,21.7,25.6
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,9,0.0,24.8
Estimate Commuting To Work Workers 16 Years And Over Walked,0,9,0.0,24.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,9,0.0,24.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,12,9,17.4,12.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),36.8,4.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,73,28,73,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",29,14,39.7,15.7
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,4,4,5.5,5.1
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,11,8,15.1,10.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",24,21,32.9,22.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",5,5,6.8,6.8
Estimate Industry Civilian Employed Population 16 Years And Over,73,28,73,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",4,4,5.5,7.3
Estimate Industry Civilian Employed Population 16 Years And Over Construction,2,3,2.7,4.2
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,10,8,13.7,9.5
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,3,4,4.1,4.8
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,11,8,15.1,10.7
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",4,6,5.5,7.6
