Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,588,111,588,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,419,102,71.3,8.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,419,102,71.3,8.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,371,91,63.1,8.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,48,31,8.2,4.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,10,0.0,3.8
Estimate Employment Status Population 16 Years And Over Not In Labor Force,169,52,28.7,8.4
Estimate Employment Status Civilian Labor Force,419,102,419,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),11.5,6.7
Estimate Employment Status Females 16 Years And Over,253,52,253,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,167,47,66.0,10.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,167,47,66.0,10.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,137,43,54.2,12.6
Estimate Employment Status Own Children Of The Householder Under 6 Years,57,35,57,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,45,34,78.9,24.3
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,88,36,88,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,73,34,83.0,15.3
Estimate Commuting To Work Workers 16 Years And Over,360,89,360,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",316,81,87.8,6.7
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",16,18,4.4,5.0
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,10,0.0,6.1
Estimate Commuting To Work Workers 16 Years And Over Walked,9,8,2.5,2.4
Estimate Commuting To Work Workers 16 Years And Over Other Means,9,12,2.5,3.3
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,10,12,2.8,3.1
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),29.2,5.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,371,91,371,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",96,46,25.9,9.4
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,37,24,10.0,6.0
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,47,26,12.7,6.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",95,36,25.6,8.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",96,41,25.9,9.2
Estimate Industry Civilian Employed Population 16 Years And Over,371,91,371,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",11,9,3.0,2.4
Estimate Industry Civilian Employed Population 16 Years And Over Construction,48,30,12.9,7.1
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,60,36,16.2,8.4
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,1,2,0.3,0.6
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,36,23,9.7,5.5
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",36,18,9.7,5.0
Estimate Industry Civilian Employed Population 16 Years And Over Information,2,3,0.5,0.9
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",5,6,1.3,1.5
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",49,38,13.2,10.4
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",93,46,25.1,9.6
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",15,10,4.0,2.6
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",5,6,1.3,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,10,7,2.7,1.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,371,91,371,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,302,77,81.4,7.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,44,28,11.9,6.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,25,16,6.7,4.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,10,0.0,5.9
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,262,52,262,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",2,4,0.8,1.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",10,10,3.8,3.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",16,9,6.1,3.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",16,13,6.1,4.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",22,13,8.4,5.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",43,23,16.4,7.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",60,37,22.9,12.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",73,31,27.9,11.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",10,12,3.8,4.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",10,14,3.8,5.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),78684,5450,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),86419,14932,(X),(X)
