Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,9864,323,9864,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,6985,405,70.8,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,6985,405,70.8,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,6617,434,67.1,3.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,368,177,3.7,1.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,20,0.0,0.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2879,394,29.2,3.7
Estimate Employment Status Civilian Labor Force,6985,405,6985,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.3,2.5
Estimate Employment Status Females 16 Years And Over,5183,313,5183,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,3456,299,66.7,5.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,3456,299,66.7,5.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,3198,327,61.7,5.3
Estimate Employment Status Own Children Of The Householder Under 6 Years,1130,189,1130,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,970,191,85.8,8.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2092,301,2092,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1696,353,81.1,8.9
Estimate Commuting To Work Workers 16 Years And Over,6593,439,6593,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",5494,450,83.3,4.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",308,144,4.7,2.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),109,86,1.7,1.3
Estimate Commuting To Work Workers 16 Years And Over Walked,0,20,0.0,0.6
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,20,0.0,0.6
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,682,202,10.3,3.0
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),24.2,1.9,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,6617,434,6617,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",3121,406,47.2,5.6
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1073,297,16.2,4.1
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1551,267,23.4,3.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",339,138,5.1,2.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",533,187,8.1,2.9
Estimate Industry Civilian Employed Population 16 Years And Over,6617,434,6617,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",24,41,0.4,0.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,296,117,4.5,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,719,186,10.9,2.9
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,216,114,3.3,1.7
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,868,252,13.1,3.5
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",130,85,2.0,1.3
Estimate Industry Civilian Employed Population 16 Years And Over Information,73,58,1.1,0.9
