Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,511,134,511,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,241,90,47.2,11.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,240,90,47.0,11.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,229,88,44.8,10.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,11,11,2.2,2.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,1,3,0.2,0.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,270,85,52.8,11.3
Estimate Employment Status Civilian Labor Force,240,90,240,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.6,4.3
Estimate Employment Status Females 16 Years And Over,278,79,278,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,115,48,41.4,11.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,115,48,41.4,11.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,115,48,41.4,11.8
Estimate Employment Status Own Children Of The Householder Under 6 Years,3,5,3,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1,2,33.3,53.9
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,157,86,157,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,80,76,51.0,34.8
Estimate Commuting To Work Workers 16 Years And Over,229,88,229,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",132,40,57.6,18.7
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",21,14,9.2,6.5
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,12,0.0,13.2
Estimate Commuting To Work Workers 16 Years And Over Walked,3,6,1.3,2.6
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,12,0.0,13.2
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,73,71,31.9,21.6
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),41.3,10.0,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,229,88,229,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",80,78,34.9,24.1
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,16,12,7.0,5.6
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,76,32,33.2,14.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",31,19,13.5,8.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",26,15,11.4,6.7
Estimate Industry Civilian Employed Population 16 Years And Over,229,88,229,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",82,78,35.8,23.9
Estimate Industry Civilian Employed Population 16 Years And Over Construction,19,16,8.3,7.7
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,22,15,9.6,6.2
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,5,6,2.2,2.9
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,25,16,10.9,6.8
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",12,12,5.2,5.5
Estimate Industry Civilian Employed Population 16 Years And Over Information,0,12,0.0,13.2
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",6,7,2.6,3.2
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",35,25,15.3,11.2
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",11,7,4.8,3.2
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",5,5,2.2,2.4
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",3,4,1.3,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,4,4,1.7,2.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,229,88,229,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,184,85,80.3,11.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,12,9,5.2,4.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,27,18,11.8,8.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,6,9,2.6,3.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,268,65,268,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",5,5,1.9,1.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",15,12,5.6,4.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",30,18,11.2,6.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",32,19,11.9,6.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",60,31,22.4,11.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",36,18,13.4,6.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",53,32,19.8,11.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",7,6,2.6,2.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",2,3,0.7,1.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",28,40,10.4,13.8
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),44000,19640,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),87716,49059,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,152,53,56.7,12.9
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),88633,57268,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,167,60,62.3,11.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security Mean Social Security Income (Dollars),28014,7356,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income,124,41,46.3,12.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income Mean Retirement Income (Dollars),21815,6508,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income,7,9,2.6,3.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income Mean Supplemental Security Income (Dollars),5600,3299,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Cash Public Assistance Income,13,12,4.9,4.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Cash Public Assistance Income Mean Cash Public Assistance Income (Dollars),1269,1263,(X),(X)
