Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,40687,1529,40687,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,20640,1194,50.7,1.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,20494,1217,50.4,2.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,19227,1164,47.3,2.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,1267,276,3.1,0.7
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,146,154,0.4,0.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,20047,981,49.3,1.9
Estimate Employment Status Civilian Labor Force,20494,1217,20494,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),6.2,1.3
Estimate Employment Status Females 16 Years And Over,16776,855,16776,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,9527,623,56.8,2.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,9462,635,56.4,2.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,8689,617,51.8,2.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,2574,394,2574,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1748,392,67.9,10.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,6151,605,6151,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,4775,596,77.6,6.0
Estimate Commuting To Work Workers 16 Years And Over,19175,1163,19175,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",15962,1039,83.2,2.5
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",1398,315,7.3,1.6
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),46,37,0.2,0.2
Estimate Commuting To Work Workers 16 Years And Over Walked,270,101,1.4,0.5
Estimate Commuting To Work Workers 16 Years And Over Other Means,162,115,0.8,0.6
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1337,399,7.0,2.0
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),22.4,1.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,19227,1164,19227,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",7115,708,37.0,3.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,3149,481,16.4,2.3
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,3872,504,20.1,2.2
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",1749,361,9.1,1.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",3342,503,17.4,2.5
Estimate Industry Civilian Employed Population 16 Years And Over,19227,1164,19227,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",242,233,1.3,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,1209,311,6.3,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,3712,623,19.3,2.9
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,360,126,1.9,0.6
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,1714,319,8.9,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",927,213,4.8,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Information,413,198,2.1,1.0
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",1311,447,6.8,2.3
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",1727,441,9.0,2.1
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",4570,539,23.8,2.6
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",1519,409,7.9,2.1
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",833,248,4.3,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,690,193,3.6,1.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,19227,1164,19227,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,16458,1128,85.6,2.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,1740,288,9.0,1.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,1007,330,5.2,1.7
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,22,29,0.1,0.1
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,16480,680,16480,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",807,253,4.9,1.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",887,219,5.4,1.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",1524,352,9.2,2.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",1346,245,8.2,1.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",1960,357,11.9,2.0
