Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,2554,395,2554,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,1514,343,59.3,8.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,1514,343,59.3,8.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1445,335,56.6,8.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,69,38,2.7,1.5
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,12,0.0,1.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1040,243,40.7,8.3
Estimate Employment Status Civilian Labor Force,1514,343,1514,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.6,2.5
Estimate Employment Status Females 16 Years And Over,1350,234,1350,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,732,186,54.2,10.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,732,186,54.2,10.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,697,182,51.6,10.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,118,60,118,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,115,58,97.5,5.9
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,376,160,376,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,293,135,77.9,18.5
Estimate Commuting To Work Workers 16 Years And Over,1428,332,1428,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1143,292,80.0,7.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",216,131,15.1,8.4
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,12,0.0,2.2
Estimate Commuting To Work Workers 16 Years And Over Walked,18,17,1.3,1.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,23,25,1.6,1.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,28,27,2.0,2.0
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),34.8,9.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1445,335,1445,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",517,159,35.8,7.4
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,307,121,21.2,7.3
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,367,181,25.4,9.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",109,62,7.5,4.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",145,58,10.0,3.7
Estimate Industry Civilian Employed Population 16 Years And Over,1445,335,1445,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",7,13,0.5,0.9
Estimate Industry Civilian Employed Population 16 Years And Over Construction,120,55,8.3,4.1
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,52,36,3.6,2.4
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,32,43,2.2,2.7
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,153,102,10.6,6.3
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",68,41,4.7,2.8
Estimate Industry Civilian Employed Population 16 Years And Over Information,10,14,0.7,1.0
