Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,16950,1457,16950,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,9620,1019,56.8,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,9620,1019,56.8,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,8946,971,52.8,3.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,674,246,4.0,1.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,24,0.0,0.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,7330,904,43.2,3.7
Estimate Employment Status Civilian Labor Force,9620,1019,9620,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),7.0,2.4
Estimate Employment Status Females 16 Years And Over,8375,720,8375,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,4156,508,49.6,4.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,4156,508,49.6,4.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,3962,480,47.3,4.5
Estimate Employment Status Own Children Of The Householder Under 6 Years,1170,330,1170,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1005,318,85.9,7.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2606,484,2606,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1978,436,75.9,8.6
Estimate Commuting To Work Workers 16 Years And Over,8849,961,8849,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",6777,861,76.6,3.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",742,249,8.4,2.8
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),367,144,4.1,1.7
Estimate Commuting To Work Workers 16 Years And Over Walked,148,97,1.7,1.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,242,163,2.7,1.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,573,183,6.5,1.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),21.3,1.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,8946,971,8946,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",3108,525,34.7,4.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,2030,424,22.7,3.9
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1919,388,21.5,3.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",701,257,7.8,2.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",1188,283,13.3,2.7
Estimate Industry Civilian Employed Population 16 Years And Over,8946,971,8946,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",47,58,0.5,0.6
