Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,15113,480,15113,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,11347,484,75.1,2.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,11247,487,74.4,2.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,10807,533,71.5,2.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,440,172,2.9,1.2
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,100,52,0.7,0.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,3766,344,24.9,2.1
Estimate Employment Status Civilian Labor Force,11247,487,11247,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.9,1.6
Estimate Employment Status Females 16 Years And Over,7964,339,7964,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,5664,390,71.1,3.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,5664,390,71.1,3.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,5420,401,68.1,3.6
Estimate Employment Status Own Children Of The Householder Under 6 Years,1545,356,1545,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1237,347,80.1,8.6
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2836,294,2836,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,2438,297,86.0,5.1
Estimate Commuting To Work Workers 16 Years And Over,10729,548,10729,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",8950,596,83.4,2.5
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",764,203,7.1,1.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),23,29,0.2,0.3
Estimate Commuting To Work Workers 16 Years And Over Walked,19,21,0.2,0.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,86,66,0.8,0.6
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,887,213,8.3,2.0
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),18.7,0.9,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,10807,533,10807,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",4153,391,38.4,3.5
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1871,272,17.3,2.3
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,2438,341,22.6,2.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",1032,229,9.5,2.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",1313,297,12.1,2.5
Estimate Industry Civilian Employed Population 16 Years And Over,10807,533,10807,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",57,37,0.5,0.3
Estimate Industry Civilian Employed Population 16 Years And Over Construction,867,211,8.0,1.9
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,666,197,6.2,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,329,120,3.0,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,1207,230,11.2,2.1
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",878,289,8.1,2.5
Estimate Industry Civilian Employed Population 16 Years And Over Information,226,85,2.1,0.8
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",1065,225,9.9,2.1
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",1098,284,10.2,2.5
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",2517,313,23.3,2.9
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",956,239,8.8,2.0
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",504,140,4.7,1.3
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,437,136,4.0,1.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,10807,533,10807,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,9034,507,83.6,2.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,1355,228,12.5,2.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,418,143,3.9,1.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,16,0.0,0.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,7812,341,7812,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",344,135,4.4,1.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",91,58,1.2,0.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",530,158,6.8,1.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",744,237,9.5,3.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",839,180,10.7,2.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",1565,272,20.0,3.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",1034,166,13.2,2.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",1573,239,20.1,3.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",670,178,8.6,2.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",422,118,5.4,1.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),72679,4463,(X),(X)
