Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,254,109,254,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,58,34,22.8,10.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,58,34,22.8,10.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,30,18,11.8,6.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,28,26,11.0,9.6
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,13.7
Estimate Employment Status Population 16 Years And Over Not In Labor Force,196,92,77.2,10.7
Estimate Employment Status Civilian Labor Force,58,34,58,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),48.3,29.2
Estimate Employment Status Females 16 Years And Over,139,62,139,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,40,30,28.8,19.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,40,30,28.8,19.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,22,17,15.8,11.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,0,13,0,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,0,13,-666666666.0,-222222222.0
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,16,19,16,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,7,11,43.8,56.2
Estimate Commuting To Work Workers 16 Years And Over,30,18,30,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",30,18,100.0,58.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",0,13,0.0,58.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,13,0.0,58.2
Estimate Commuting To Work Workers 16 Years And Over Walked,0,13,0.0,58.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,13,0.0,58.2
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,0,13,0.0,58.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),-999999999.0,-999999999.0,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,30,18,30,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",0,13,0.0,58.2
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,16,15,53.3,46.3
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,0,13,0.0,58.2
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",8,14,26.7,43.2
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",6,9,20.0,28.3
Estimate Industry Civilian Employed Population 16 Years And Over,30,18,30,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",8,14,26.7,43.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,0,13,0.0,58.2
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,0,13,0.0,58.2
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,0,13,0.0,58.2
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,0,13,0.0,58.2
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",0,13,0.0,58.2
Estimate Industry Civilian Employed Population 16 Years And Over Information,0,13,0.0,58.2
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",0,13,0.0,58.2
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",8,12,26.7,41.8
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",8,9,26.7,28.5
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",6,9,20.0,28.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",0,13,0.0,58.2
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,0,13,0.0,58.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,30,18,30,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,30,18,100.0,58.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,0,13,0.0,58.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,0,13,0.0,58.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,13,0.0,58.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,124,52,124,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",20,24,16.1,19.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",4,6,3.2,4.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",5,9,4.0,7.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",23,30,18.5,20.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",24,27,19.4,21.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",24,23,19.4,18.5
