Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,919,257,919,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,488,176,53.1,10.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,488,176,53.1,10.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,449,169,48.9,10.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,39,30,4.2,3.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,12,0.0,3.7
Estimate Employment Status Population 16 Years And Over Not In Labor Force,431,144,46.9,10.4
Estimate Employment Status Civilian Labor Force,488,176,488,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),8.0,5.8
Estimate Employment Status Females 16 Years And Over,468,153,468,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,201,95,42.9,12.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,201,95,42.9,12.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,171,88,36.5,11.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,67,49,67,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,37,32,55.2,34.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,81,45,81,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,50,32,61.7,26.3
Estimate Commuting To Work Workers 16 Years And Over,449,169,449,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",379,132,84.4,10.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",70,60,15.6,10.0
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,12,0.0,7.5
Estimate Commuting To Work Workers 16 Years And Over Walked,0,12,0.0,7.5
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,12,0.0,7.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,0,12,0.0,7.5
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),18.4,2.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,449,169,449,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",158,134,35.2,20.6
