Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,986,272,986,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,542,194,55.0,10.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,542,194,55.0,10.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,504,180,51.1,11.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,38,46,3.9,4.3
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,12,0.0,3.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,444,141,45.0,10.3
Estimate Employment Status Civilian Labor Force,542,194,542,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),7.0,8.1
Estimate Employment Status Females 16 Years And Over,479,137,479,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,286,138,59.7,17.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,286,138,59.7,17.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,286,138,59.7,17.5
Estimate Employment Status Own Children Of The Householder Under 6 Years,103,66,103,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,19,29,18.4,27.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,125,85,125,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,29,40,23.2,33.0
Estimate Commuting To Work Workers 16 Years And Over,475,182,475,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",417,202,87.8,18.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",0,12,0.0,6.6
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,12,0.0,6.6
Estimate Commuting To Work Workers 16 Years And Over Walked,10,48,2.1,10.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,21,26,4.4,6.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,27,30,5.7,7.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),27.1,7.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,504,180,504,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",86,48,17.1,8.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,172,139,34.1,21.1
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,60,44,11.9,9.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",120,90,23.8,14.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",66,66,13.1,14.7
Estimate Industry Civilian Employed Population 16 Years And Over,504,180,504,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",19,21,3.8,4.8
Estimate Industry Civilian Employed Population 16 Years And Over Construction,101,90,20.0,15.0
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,56,54,11.1,12.2
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,0,12,0.0,6.2
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,94,44,18.7,8.4
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",3,6,0.6,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Information,0,12,0.0,6.2
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",10,15,2.0,2.9
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",9,15,1.8,2.9
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",45,39,8.9,7.0
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",153,137,30.4,22.7
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",6,11,1.2,2.5
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,8,15,1.6,3.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,504,180,504,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,451,194,89.5,14.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,10,17,2.0,3.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,43,55,8.5,12.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,12,0.0,6.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,451,118,451,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",35,42,7.8,8.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",35,28,7.8,6.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",144,95,31.9,16.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",48,32,10.6,7.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",63,40,14.0,8.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",84,56,18.6,11.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",12,14,2.7,3.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",0,12,0.0,6.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",0,12,0.0,6.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",30,36,6.7,7.8
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),26797,10175,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),57422,30778,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,272,108,60.3,15.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),68645,50982,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,287,103,63.6,12.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security Mean Social Security Income (Dollars),17821,3266,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income,84,42,18.6,9.0
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income Mean Retirement Income (Dollars),8630,4406,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income,42,35,9.3,8.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income Mean Supplemental Security Income (Dollars),7710,2439,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Cash Public Assistance Income,20,26,4.4,5.8
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Cash Public Assistance Income Mean Cash Public Assistance Income (Dollars),-999999999,-999999999,(X),(X)
