Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,631,116,631,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,475,100,75.3,6.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,475,100,75.3,6.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,462,101,73.2,6.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,13,12,2.1,2.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,10,0.0,3.9
Estimate Employment Status Population 16 Years And Over Not In Labor Force,156,48,24.7,6.6
Estimate Employment Status Civilian Labor Force,475,100,475,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),2.7,2.7
Estimate Employment Status Females 16 Years And Over,277,62,277,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,184,45,66.4,8.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,184,45,66.4,8.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,180,46,65.0,8.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,88,45,88,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,84,44,95.5,9.0
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,122,60,122,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,122,60,100.0,18.4
Estimate Commuting To Work Workers 16 Years And Over,462,101,462,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",362,90,78.4,7.6
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",55,34,11.9,6.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,10,0.0,5.3
Estimate Commuting To Work Workers 16 Years And Over Walked,12,14,2.6,3.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,10,0.0,5.3
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,33,26,7.1,5.4
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),19.7,2.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,462,101,462,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",167,60,36.1,9.7
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,62,26,13.4,5.0
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,59,27,12.8,5.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",73,32,15.8,6.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",101,41,21.9,7.3
Estimate Industry Civilian Employed Population 16 Years And Over,462,101,462,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",72,42,15.6,8.0
Estimate Industry Civilian Employed Population 16 Years And Over Construction,57,26,12.3,4.8
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,72,35,15.6,5.9
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,11,10,2.4,2.3
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,46,31,10.0,6.2
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",24,22,5.2,4.7
Estimate Industry Civilian Employed Population 16 Years And Over Information,0,10,0.0,5.3
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",19,16,4.1,3.4
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",24,19,5.2,3.8
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",69,26,14.9,5.1
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",20,18,4.3,3.6
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",38,23,8.2,5.0
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,10,14,2.2,2.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,462,101,462,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,343,87,74.2,9.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,51,29,11.0,5.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,66,37,14.3,7.7
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,2,4,0.4,0.9
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,349,60,349,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",12,8,3.4,2.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",25,15,7.2,4.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",22,23,6.3,6.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",40,19,11.5,5.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",45,31,12.9,8.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",47,23,13.5,6.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",69,30,19.8,8.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",84,35,24.1,8.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",1,3,0.3,0.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",4,6,1.1,1.6
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),67639,20035,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),70509,9853,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,293,57,84.0,5.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),67488,10215,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,98,28,28.1,7.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security Mean Social Security Income (Dollars),21687,3138,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income,58,25,16.6,6.9
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income Mean Retirement Income (Dollars),15347,7228,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income,10,8,2.9,2.4
