Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,1071,158,1071,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,706,133,65.9,6.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,706,133,65.9,6.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,689,134,64.3,6.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,17,10,1.6,1.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,3.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,365,75,34.1,6.0
Estimate Employment Status Civilian Labor Force,706,133,706,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),2.4,1.5
Estimate Employment Status Females 16 Years And Over,567,94,567,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,347,77,61.2,8.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,347,77,61.2,8.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,344,77,60.7,8.2
Estimate Employment Status Own Children Of The Householder Under 6 Years,101,48,101,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,78,41,77.2,19.2
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,289,119,289,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,221,100,76.5,12.9
Estimate Commuting To Work Workers 16 Years And Over,668,134,668,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",574,113,85.9,7.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",32,20,4.8,2.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),2,3,0.3,0.4
Estimate Commuting To Work Workers 16 Years And Over Walked,22,44,3.3,6.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,11,10,1.6,1.6
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,27,33,4.0,4.8
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),21.5,3.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,689,134,689,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",202,73,29.3,8.8
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,128,42,18.6,5.7
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,153,54,22.2,6.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",69,32,10.0,4.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",137,66,19.9,7.5
Estimate Industry Civilian Employed Population 16 Years And Over,689,134,689,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",66,49,9.6,6.7
Estimate Industry Civilian Employed Population 16 Years And Over Construction,74,45,10.7,5.4
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,64,42,9.3,5.3
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,16,12,2.3,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,43,26,6.2,3.8
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",14,9,2.0,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Information,41,38,6.0,5.2
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",12,8,1.7,1.2
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",34,20,4.9,2.7
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",240,69,34.8,8.6
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",39,15,5.7,2.1
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",21,14,3.0,2.1
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,25,15,3.6,2.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,689,134,689,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,479,112,69.5,6.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,184,52,26.7,6.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,26,17,3.8,2.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,13,0.0,5.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,577,89,577,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",31,18,5.4,3.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",17,14,2.9,2.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",91,45,15.8,7.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",54,35,9.4,5.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",68,33,11.8,5.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",105,33,18.2,5.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",96,46,16.6,7.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",65,22,11.3,4.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",50,40,8.7,6.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",0,13,0.0,6.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),54107,13073,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),65042,9393,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,430,80,74.5,6.4
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),67667,10589,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,231,51,40.0,8.0
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security Mean Social Security Income (Dollars),17794,2100,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income,169,41,29.3,6.8
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income Mean Retirement Income (Dollars),15436,4773,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income,37,21,6.4,3.7
