Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,1456,222,1456,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,740,169,50.8,8.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,739,169,50.8,8.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,673,165,46.2,8.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,66,46,4.5,3.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,1,3,0.1,0.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,716,157,49.2,8.2
Estimate Employment Status Civilian Labor Force,739,169,739,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),8.9,6.0
Estimate Employment Status Females 16 Years And Over,758,149,758,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,360,104,47.5,11.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,360,104,47.5,11.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,326,96,43.0,11.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,54,49,54,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,54,49,100.0,48.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,143,68,143,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,117,67,81.8,14.7
Estimate Commuting To Work Workers 16 Years And Over,674,166,674,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",544,155,80.7,8.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",47,31,7.0,4.5
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,14,0.0,6.8
Estimate Commuting To Work Workers 16 Years And Over Walked,12,14,1.8,2.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,3,4,0.4,0.6
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,68,47,10.1,6.6
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),31.3,5.9,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,673,165,673,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",138,45,20.5,7.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,189,89,28.1,10.5
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,129,64,19.2,8.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",30,16,4.5,2.7
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",187,85,27.8,8.0
Estimate Industry Civilian Employed Population 16 Years And Over,673,165,673,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",9,8,1.3,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,25,23,3.7,3.3
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,129,77,19.2,8.7
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,14,18,2.1,2.6
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,60,51,8.9,7.0
