Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,474,205,474,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,298,162,62.9,17.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,298,162,62.9,17.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,227,132,47.9,19.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,71,92,15.0,17.6
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,7.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,176,99,37.1,17.0
Estimate Employment Status Civilian Labor Force,298,162,298,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),23.8,26.9
Estimate Employment Status Females 16 Years And Over,232,132,232,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,141,104,60.8,19.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,141,104,60.8,19.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,112,87,48.3,21.8
Estimate Employment Status Own Children Of The Householder Under 6 Years,63,89,63,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,63,89,100.0,40.1
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,92,105,92,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,92,105,100.0,32.2
Estimate Commuting To Work Workers 16 Years And Over,227,132,227,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",184,118,81.1,21.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",0,13,0.0,15.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,13,0.0,15.2
Estimate Commuting To Work Workers 16 Years And Over Walked,0,13,0.0,15.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,30,48,13.2,20.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,13,21,5.7,9.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),18.5,5.0,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,227,132,227,(X)
