Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,7090,341,7090,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,5179,380,73.0,4.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,5179,380,73.0,4.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,4837,381,68.2,4.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,342,142,4.8,2.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,0.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1911,330,27.0,4.4
Estimate Employment Status Civilian Labor Force,5179,380,5179,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),6.6,2.7
Estimate Employment Status Females 16 Years And Over,3517,281,3517,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2366,307,67.3,6.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2366,307,67.3,6.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2241,296,63.7,6.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,502,181,502,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,313,152,62.4,18.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1949,329,1949,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1676,323,86.0,6.5
Estimate Commuting To Work Workers 16 Years And Over,4715,379,4715,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3946,317,83.7,4.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",243,106,5.2,2.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),12,17,0.3,0.4
Estimate Commuting To Work Workers 16 Years And Over Walked,44,64,0.9,1.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,51,62,1.1,1.3
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,419,197,8.9,3.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),36.0,3.8,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,4837,381,4837,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1431,297,29.6,5.1
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,915,201,18.9,3.9
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,931,162,19.2,3.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",546,153,11.3,3.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",1014,218,21.0,4.3
Estimate Industry Civilian Employed Population 16 Years And Over,4837,381,4837,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",60,36,1.2,0.8
Estimate Industry Civilian Employed Population 16 Years And Over Construction,477,163,9.9,3.3
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,981,213,20.3,3.9
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,62,40,1.3,0.8
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,563,159,11.6,3.3
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",298,94,6.2,1.9
Estimate Industry Civilian Employed Population 16 Years And Over Information,79,50,1.6,1.0
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",120,68,2.5,1.4
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",247,97,5.1,2.0
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",971,252,20.1,4.7
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",587,186,12.1,3.7
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",290,122,6.0,2.5
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,102,50,2.1,1.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,4837,381,4837,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,3907,332,80.8,5.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,708,255,14.6,4.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,215,113,4.4,2.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,7,9,0.1,0.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,3346,277,3346,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",120,50,3.6,1.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",86,80,2.6,2.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",122,55,3.6,1.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",196,99,5.9,3.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",359,113,10.7,3.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",810,219,24.2,5.2
