Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,2701,498,2701,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,1884,395,69.8,6.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,1884,395,69.8,6.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1850,396,68.5,6.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,34,25,1.3,1.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,14,0.0,1.7
Estimate Employment Status Population 16 Years And Over Not In Labor Force,817,212,30.2,6.0
Estimate Employment Status Civilian Labor Force,1884,395,1884,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),1.8,1.4
Estimate Employment Status Females 16 Years And Over,1354,319,1354,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,859,245,63.4,7.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,859,245,63.4,7.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,845,245,62.4,7.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,216,102,216,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,123,89,56.9,25.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,338,115,338,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,216,85,63.9,19.4
Estimate Commuting To Work Workers 16 Years And Over,1810,396,1810,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1266,247,69.9,8.5
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",188,91,10.4,5.5
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),13,19,0.7,1.1
Estimate Commuting To Work Workers 16 Years And Over Walked,26,42,1.4,2.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,23,27,1.3,1.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,294,208,16.2,9.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),28.0,5.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1850,396,1850,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",637,203,34.4,7.2
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,338,199,18.3,8.5
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,251,114,13.6,5.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",239,116,12.9,6.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",385,178,20.8,9.7
Estimate Industry Civilian Employed Population 16 Years And Over,1850,396,1850,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",349,215,18.9,9.1
Estimate Industry Civilian Employed Population 16 Years And Over Construction,85,41,4.6,2.4
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,102,49,5.5,2.8
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,80,57,4.3,3.0
