Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,38533,1474,38533,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,24598,1381,63.8,2.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,24578,1381,63.8,2.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,23605,1362,61.3,2.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,973,284,2.5,0.7
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,20,32,0.1,0.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,13935,1084,36.2,2.5
Estimate Employment Status Civilian Labor Force,24578,1381,24578,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.0,1.1
Estimate Employment Status Females 16 Years And Over,20291,983,20291,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,11695,852,57.6,3.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,11695,852,57.6,3.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,11062,844,54.5,3.3
Estimate Employment Status Own Children Of The Householder Under 6 Years,2737,532,2737,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1718,400,62.8,11.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,6168,629,6168,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,4788,645,77.6,5.9
Estimate Commuting To Work Workers 16 Years And Over,23078,1352,23078,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",16633,1221,72.1,3.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",2725,520,11.8,2.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),272,126,1.2,0.5
Estimate Commuting To Work Workers 16 Years And Over Walked,273,135,1.2,0.6
Estimate Commuting To Work Workers 16 Years And Over Other Means,229,116,1.0,0.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,2946,554,12.8,2.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),28.4,1.0,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,23605,1362,23605,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",6026,576,25.5,2.2
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,4279,518,18.1,2.3
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,6039,861,25.6,2.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",2796,453,11.8,1.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",4465,595,18.9,2.4
Estimate Industry Civilian Employed Population 16 Years And Over,23605,1362,23605,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",48,40,0.2,0.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,2199,446,9.3,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,2078,382,8.8,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,1303,260,5.5,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,2928,457,12.4,1.8
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",2810,497,11.9,1.9
Estimate Industry Civilian Employed Population 16 Years And Over Information,286,109,1.2,0.5
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",1283,315,5.4,1.3
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",2415,418,10.2,1.8
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",4290,656,18.2,2.4
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",2042,407,8.7,1.7
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",1515,454,6.4,1.9
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,408,155,1.7,0.7
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,23605,1362,23605,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,19507,1228,82.6,2.6
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,1272,310,5.4,1.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,2826,656,12.0,2.6
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,30,0.0,0.2
